Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,Port1In,Port1Out,Port2In,Port2Out,AW,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd
85,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,759.545711,768.6636129999997,9.117902000000072,3.3206,4.3301,1.0094999999999996,4.3301,5.1096,0.7795000000000005,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[5.1096, 5.1231, 5.1256, 5.3791, 5.5070000000000014, 5.6321, 5.7711000000000015, 6.3572000000000015, 6.5019, 6.6474, 6.7973, 6.957000000000002]","[5.1121, 5.1248000000000005, 5.1283, 5.396, 5.5163, 5.6473, 5.7818000000000005, 6.3727, 6.5179, 6.6724000000000006, 6.8253, 6.9758]",20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220204-103703,2022-02-04,10:37:12.831125,12:05:59.164259
86,1,1.0,0,0,1,,,1.0,,,0,768.676311,778.015914,9.339602999999896,3.3206,5.3396,2.019,4.3301,5.3301,1.0,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[5.4329, 5.5823]","[5.4584, 5.6046000000000005]",20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220204-103703,2022-02-04,10:37:12.831125,12:05:59.164259
87,0,,1,0,0,,1.0,,0.0,,1,778.034111,786.457413,8.423301999999921,3.3181000000000003,4.3276,1.0095,4.3276,4.415,0.0873999999999997,aaa,aaa,1,,0,1,0,1,-70.0,"[4.415, 4.5422, 4.6637, 4.7882, 4.9152000000000005, 5.0455000000000005]","[4.4551, 4.5837, 4.6974, 4.8284, 4.9515, 5.0774]",[],[],20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220204-103703,2022-02-04,10:37:12.831125,12:05:59.164259
88,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,786.472111,794.885914,8.413802999999916,3.3181000000000003,4.3276,1.0095,4.3276,4.4055,0.07789999999999964,aaa,aaa,1,,0,1,0,1,-70.0,"[4.4055, 4.5230000000000015, 4.6414, 4.7635000000000005, 4.8937, 5.0157, 5.1527]","[4.4396, 4.5566, 4.6681, 4.7957, 4.9251000000000005, 5.052300000000002, 5.1764]",[],[],20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220204-103703,2022-02-04,10:37:12.831125,12:05:59.164259
89,1,0.0,0,0,1,,,1.0,,,0,794.907911,804.247513,9.339602000000014,3.3206,5.3396,2.019,4.3301,5.3301,1.0,iaa,iaa,1,,0,0,1,1,70.0,[],[],[],[],20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220204-103703,2022-02-04,10:37:12.831125,12:05:59.164259
90,0,,1,0,0,,1.0,,0.0,,1,804.264311,812.606013,8.341701999999941,3.3181000000000003,4.3276,1.0095,4.3276,4.3334,0.0057999999999998044,aaa,aaa,1,,0,1,0,1,-70.0,"[4.3334, 4.45, 4.5654, 4.6846000000000005, 4.8059, 4.9267, 5.0437, 5.1614]","[4.3537, 4.4825, 4.5988, 4.7131, 4.8415, 4.9596, 5.0769, 5.1917]",[],[],20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220204-103703,2022-02-04,10:37:12.831125,12:05:59.164259
91,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,812.624411,821.048013,8.42360199999996,3.3181000000000003,4.3276,1.0095,4.3276,4.4153,0.08769999999999989,aaa,aaa,1,,0,1,0,1,-70.0,"[4.4153, 4.527, 4.6425, 4.7565, 4.8743, 4.9918000000000005, 5.1033]","[4.4555, 4.5623000000000005, 4.6765, 4.7884, 4.9114, 5.0245000000000015, 5.1346]",[],[],20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220204-103703,2022-02-04,10:37:12.831125,12:05:59.164259
92,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,821.077711,830.3597129999997,9.282002000000034,3.3206,4.3301,1.0094999999999996,4.3301,5.2737,0.9436,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[5.2737, 5.2823, 5.5265, 5.6504, 5.9105, 6.045, 6.189100000000002]","[5.2822000000000005, 5.291, 5.5395, 5.6641, 5.9190000000000005, 6.0681, 6.2119]",20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220204-103703,2022-02-04,10:37:12.831125,12:05:59.164259
93,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,830.398411,838.8244129999997,8.426002000000041,3.3181000000000003,4.3276,1.0095,4.3276,4.4177,0.09009999999999962,aaa,aaa,1,,0,1,0,1,-70.0,"[4.4177, 4.5496, 4.6678000000000015, 4.8031000000000015, 4.913, 5.0338, 5.1530000000000005, 5.2677000000000005, 5.382999999999999]","[4.4489, 4.5726, 4.6924, 4.8156, 4.9471, 5.066, 5.1838000000000015, 5.2975, 5.4053]",[],[],20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220204-103703,2022-02-04,10:37:12.831125,12:05:59.164259
94,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,838.8343110000003,847.195813,8.361502000000089,3.3181000000000003,4.3276,1.0095,4.3276,4.3532,0.025599999999999845,aaa,aaa,1,,0,1,0,1,-70.0,"[4.3532, 4.466, 4.5742, 4.6888000000000005, 4.808, 4.9247000000000005, 5.0432000000000015, 5.1688]","[4.3842, 4.4983, 4.6067, 4.7162000000000015, 4.8424000000000005, 4.9571000000000005, 5.0732, 5.1943]",[],[],20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220204-103703,2022-02-04,10:37:12.831125,12:05:59.164259
95,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,847.204811,856.2208130000001,9.016002000000073,3.3206,4.3301,1.0094999999999996,4.3301,5.0077,0.6776,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[5.0077, 5.2614, 5.3859, 5.5226000000000015, 5.6522000000000014, 5.7922, 5.9307]","[5.030200000000002, 5.2816, 5.4114, 5.5296, 5.6791, 5.8154, 5.9605000000000015]",20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220204-103703,2022-02-04,10:37:12.831125,12:05:59.164259
96,0,0.0,0,0,1,,,1.0,,,0,856.244111,865.581213,9.337102000000073,3.3181000000000003,5.3371,2.019,4.3276,5.3276,1.0,aaa,aaa,1,,0,1,0,1,-70.0,[],[],[5.9645],[5.969600000000002],20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220204-103703,2022-02-04,10:37:12.831125,12:05:59.164259
97,0,,1,0,0,,1.0,,0.0,,1,865.613211,874.0769130000001,8.463702000000014,3.3181000000000003,4.3276,1.0095,4.3276,4.4554,0.1277999999999997,aaa,aaa,1,,0,1,0,1,-70.0,"[4.4554, 4.5792, 4.6937000000000015, 4.8069000000000015, 4.927300000000002, 5.0387]","[4.4886, 4.61, 4.7171, 4.835, 4.957, 5.0691000000000015]",[],[],20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220204-103703,2022-02-04,10:37:12.831125,12:05:59.164259
98,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,874.0891109999999,883.0295130000003,8.94040199999995,3.3206,4.3301,1.0094999999999996,4.3301,4.9321,0.6020000000000003,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.9321, 5.0626000000000015, 5.194, 5.3146, 5.4417, 5.5764000000000005, 5.7200000000000015, 5.8781, 6.4773000000000005, 6.6271, 6.7658000000000005]","[4.9352, 5.0877, 5.2129, 5.3404, 5.4653, 5.6022, 5.7491, 5.894900000000002, 6.492999999999999, 6.656700000000002, 6.7922]",20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220204-103703,2022-02-04,10:37:12.831125,12:05:59.164259
99,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,883.043511,892.0158130000003,8.972302000000012,3.3206,4.3301,1.0094999999999996,4.3301,4.964,0.6339000000000006,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.9639999999999995, 5.0979, 5.3812000000000015, 5.5144, 5.6527, 5.7874]","[4.9744, 5.1190000000000015, 5.4022000000000014, 5.5363000000000016, 5.6785000000000005, 5.8175]",20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220204-103703,2022-02-04,10:37:12.831125,12:05:59.164259
100,1,1.0,0,0,1,,,1.0,,,0,892.0302109999999,901.369813,9.339602000000014,3.3206,5.3396,2.019,4.3301,5.3301,1.0,iaa,iaa,1,,0,0,1,1,70.0,[],[],[],[],20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220204-103703,2022-02-04,10:37:12.831125,12:05:59.164259
101,1,,0,0,1,,,,,,0,901.386211,910.725814,9.339603000000013,3.3206,5.3396,2.019,4.3301,5.3301,1.0,iaa,iaa,1,,0,0,1,1,70.0,[],[],[],[],20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220204-103703,2022-02-04,10:37:12.831125,12:05:59.164259
102,0,,1,0,0,,1.0,,0.0,,1,910.762511,919.125713,8.363202000000001,3.3181000000000003,4.3276,1.0095,4.3276,4.3549,0.02729999999999944,aaa,aaa,1,,0,1,0,1,-70.0,"[4.3549, 4.4699, 4.5912000000000015, 4.703600000000002, 4.8232, 4.9588, 5.1080000000000005]","[4.3908000000000005, 4.5121, 4.6335000000000015, 4.7399, 4.8692, 5.0066000000000015, 5.1366000000000005]",[],[],20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220204-103703,2022-02-04,10:37:12.831125,12:05:59.164259
103,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,919.137511,927.814313,8.676801999999952,3.3206,4.3301,1.0094999999999996,4.3301,4.6685,0.33840000000000003,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.6685, 4.6799, 4.9235000000000015, 5.0531000000000015, 5.1782, 5.309, 5.4426000000000005, 6.0200000000000005, 6.155]","[4.6751000000000005, 4.6924, 4.939, 5.072, 5.1965, 5.3309000000000015, 5.4588, 6.0278, 6.1737]",20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220204-103703,2022-02-04,10:37:12.831125,12:05:59.164259
104,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,927.836611,936.614213,8.777602000000002,3.3206,4.3301,1.0094999999999996,4.3301,4.7693,0.4392000000000005,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.7693, 4.7780000000000005, 5.1525, 5.4038]","[4.7763, 4.7879000000000005, 5.1610000000000005, 5.4195]",20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220204-103703,2022-02-04,10:37:12.831125,12:05:59.164259
105,1,1.0,0,0,1,,,1.0,,,0,936.638011,945.977613,9.339602000000014,3.3206,5.3396,2.019,4.3301,5.3301,1.0,iaa,iaa,1,,0,0,1,1,70.0,[],[],[],[],20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220204-103703,2022-02-04,10:37:12.831125,12:05:59.164259
106,0,,1,0,0,,1.0,,0.0,,1,946.015211,954.394713,8.379502000000002,3.3181000000000003,4.3276,1.0095,4.3276,4.3712,0.04359999999999964,aaa,aaa,1,,0,1,0,1,-70.0,"[4.3712, 4.4988, 4.6101, 4.7203, 4.8388, 4.9643000000000015, 5.0969999999999995]","[4.4124, 4.5372, 4.6459, 4.7579, 4.8718, 5.0087, 5.1237]",[],[],20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220204-103703,2022-02-04,10:37:12.831125,12:05:59.164259
107,1,0.0,0,1,0,,0.0,1.0,0.0,1.0,1,954.404411,964.918413,10.514002000000003,3.3206,4.5139999999999985,1.1933999999999991,4.3301,4.5045,0.17440000000000033,iaa,iaa,1,,0,0,1,1,70.0,[4.5045],[4.5428000000000015],[5.0200000000000005],[5.0267],20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220204-103703,2022-02-04,10:37:12.831125,12:05:59.164259
108,1,0.0,0,0,1,,,0.0,,,0,964.939111,974.278713,9.339602000000014,3.3206,5.3396,2.019,4.3301,5.3301,1.0,iaa,iaa,1,,0,0,1,1,70.0,[],[],[],[],20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220204-103703,2022-02-04,10:37:12.831125,12:05:59.164259
109,0,,1,0,0,,1.0,,0.0,,1,974.294111,982.730613,8.436501999999907,3.3181000000000003,4.3276,1.0095,4.3276,4.4282,0.10060000000000002,aaa,aaa,1,,0,1,0,1,-70.0,"[4.4282, 4.5573000000000015, 4.6845, 4.8158, 4.9397, 5.0577000000000005, 5.1805, 5.3104000000000005, 5.4421]","[4.4667, 4.5874000000000015, 4.7113000000000005, 4.8403, 4.9732, 5.0916000000000015, 5.2187, 5.3478, 5.4763]",[],[],20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220204-103703,2022-02-04,10:37:12.831125,12:05:59.164259
110,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,982.740311,991.859513,9.119201999999973,3.3206,4.3301,1.0094999999999996,4.3301,5.1109,0.7808000000000002,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[5.1109, 5.1254, 5.3737, 5.5053, 5.6334, 5.7672]","[5.1252, 5.1258, 5.3966, 5.5251, 5.6409, 5.7922]",20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220204-103703,2022-02-04,10:37:12.831125,12:05:59.164259
111,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,991.873111,1000.628313,8.755202000000054,3.3206,4.3301,1.0094999999999996,4.3301,4.7469,0.4168000000000003,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.7469, 5.018000000000002, 5.1563, 5.2628, 5.392, 5.517, 5.6546]","[4.7766, 5.0345, 5.1645, 5.2825000000000015, 5.4108, 5.5347, 5.6648000000000005]",20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220204-103703,2022-02-04,10:37:12.831125,12:05:59.164259
112,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,1000.647011,1009.007513,8.360501999999997,3.3181000000000003,4.3276,1.0095,4.3276,4.3522,0.024599999999999508,aaa,aaa,1,,0,1,0,1,-70.0,"[4.3522, 4.4678, 4.5805, 4.6918000000000015, 4.8024, 4.92, 5.0641, 5.1892000000000005, 5.3207]","[4.3739, 4.4872000000000005, 4.605, 4.721, 4.8331, 4.9494, 5.0953, 5.2129, 5.3359000000000005]",[],[],20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220204-103703,2022-02-04,10:37:12.831125,12:05:59.164259
113,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,1009.017411,1017.456213,8.43880200000001,3.3181000000000003,4.3276,1.0095,4.3276,4.4305,0.1029,aaa,aaa,1,,0,1,0,1,-70.0,"[4.4305, 4.5469, 4.6647, 4.7832, 4.9159000000000015, 5.0371000000000015, 5.1725]","[4.4638, 4.5747, 4.6958, 4.8166, 4.944, 5.0676000000000005, 5.1794]",[],[],20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220204-103703,2022-02-04,10:37:12.831125,12:05:59.164259
114,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,1017.469411,1025.892313,8.422902000000022,3.3181000000000003,4.3276,1.0095,4.3276,4.4146,0.08699999999999974,aaa,aaa,1,,0,1,0,1,-70.0,"[4.4146, 4.529, 4.6415000000000015, 4.7494000000000005, 4.8777, 5.0064, 5.1339000000000015, 5.2787000000000015, 5.4048, 5.7353000000000005]","[4.4493, 4.5612, 4.6749, 4.7819, 4.9158, 5.044300000000002, 5.1621000000000015, 5.2955000000000005, 5.4387, 5.7551000000000005]",[],[],20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220204-103703,2022-02-04,10:37:12.831125,12:05:59.164259
115,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,1025.919911,1034.990213,9.070302000000083,3.3206,4.3301,1.0094999999999996,4.3301,5.062,0.7319000000000004,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[5.062, 5.0716, 5.2966000000000015, 5.4157, 5.5421000000000005, 5.6690000000000005, 5.8109]","[5.067, 5.0808, 5.3165, 5.4397, 5.5569000000000015, 5.692, 5.8259]",20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220204-103703,2022-02-04,10:37:12.831125,12:05:59.164259
116,1,1.0,0,0,1,,,1.0,,,0,1035.003211,1044.342813,9.339602000000014,3.3206,5.3396,2.019,4.3301,5.3301,1.0,iaa,iaa,1,,0,0,1,1,70.0,[],[],[],[],20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220204-103703,2022-02-04,10:37:12.831125,12:05:59.164259
117,0,,1,0,0,,1.0,,0.0,,1,1044.353212,1052.790713,8.437501000000111,3.3181000000000003,4.3276,1.0095,4.3276,4.4292,0.10159999999999947,aaa,aaa,1,,0,1,0,1,-70.0,"[4.4292, 4.5488, 4.6626, 4.7751, 4.8917, 5.0182, 5.1528, 5.2785]","[4.4649, 4.5805, 4.6871, 4.8022, 4.9182000000000015, 5.0488, 5.1822, 5.3067]",[],[],20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220204-103703,2022-02-04,10:37:12.831125,12:05:59.164259
118,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,1052.8053109999996,1061.275813,8.470501999999897,3.3181000000000003,4.3276,1.0095,4.3276,4.4622,0.13459999999999986,aaa,aaa,1,,0,1,0,1,-70.0,"[4.4622, 4.5824, 4.6983000000000015, 4.8256000000000006, 4.9452, 5.0557, 5.1736, 5.3318, 5.4496]","[4.5005000000000015, 4.6081, 4.7304, 4.8576000000000015, 4.9817, 5.0873, 5.2063000000000015, 5.3532, 5.4863]",[],[],20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220204-103703,2022-02-04,10:37:12.831125,12:05:59.164259
119,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,1061.302711,1070.431213,9.128502000000026,3.3206,4.3301,1.0094999999999996,4.3301,5.1202000000000005,0.7901000000000007,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[5.1202000000000005, 5.1271, 5.2683, 5.3741, 5.5059000000000005, 5.6389000000000005, 5.7786]","[5.1265, 5.1395, 5.2730000000000015, 5.4003000000000005, 5.5323, 5.6605, 5.7964]",20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220204-103703,2022-02-04,10:37:12.831125,12:05:59.164259
120,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,1070.494511,1078.917313,8.42280199999982,3.3181000000000003,4.3276,1.0095,4.3276,4.4145,0.08689999999999998,aaa,aaa,1,,0,1,0,1,-70.0,"[4.4145, 4.5295000000000005, 4.6498, 4.7654000000000005, 4.8893, 5.0099, 5.1367]","[4.4433, 4.5622, 4.6739000000000015, 4.7893, 4.9194, 5.0441, 5.1604]",[],[],20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220204-103703,2022-02-04,10:37:12.831125,12:05:59.164259
121,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,1078.926811,1088.095913,9.169102000000066,3.3206,4.3301,1.0094999999999996,4.3301,5.1608,0.8307000000000002,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[5.1608, 5.3008000000000015, 5.5482000000000005, 5.6915, 5.972, 6.1168000000000005]","[5.1668, 5.3075, 5.5658, 5.6995000000000005, 5.9895000000000005, 6.1286000000000005]",20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220204-103703,2022-02-04,10:37:12.831125,12:05:59.164259
122,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,1088.121211,1096.554613,8.433402000000116,3.3181000000000003,4.3276,1.0095,4.3276,4.4251000000000005,0.09750000000000014,aaa,aaa,1,,0,1,0,1,-70.0,"[4.4251000000000005, 4.5408, 4.6523, 4.7625, 4.8831000000000016, 5.038, 5.3248000000000015]","[4.463, 4.5835, 4.6838000000000015, 4.7935, 4.9122, 5.0488, 5.3414]",[],[],20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220204-103703,2022-02-04,10:37:12.831125,12:05:59.164259
123,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,1096.575611,1105.875013,9.2994020000001,3.3206,4.3301,1.0094999999999996,4.3301,5.2911,0.9610000000000004,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[5.2911, 5.5446, 5.8149000000000015, 5.9458]","[5.3149000000000015, 5.5697, 5.8367, 5.968]",20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220204-103703,2022-02-04,10:37:12.831125,12:05:59.164259
124,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,1105.9086109999996,1115.019213,9.110601999999973,3.3206,4.3301,1.0094999999999996,4.3301,5.1023000000000005,0.7722000000000007,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[5.1023000000000005, 5.4763, 5.6048, 5.7331, 5.8555, 6.5929, 6.7378]","[5.1064, 5.4875, 5.6141000000000005, 5.7467000000000015, 5.8743, 6.6082, 6.7468]",20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220204-103703,2022-02-04,10:37:12.831125,12:05:59.164259
125,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,1115.040911,1124.0586130000004,9.017701999999874,3.3206,4.3301,1.0094999999999996,4.3301,5.0094,0.6793000000000005,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[5.0094, 5.2675, 5.3923000000000005, 5.5182, 5.9335]","[5.0325000000000015, 5.2926, 5.4135, 5.5257000000000005, 5.9451]",20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220204-103703,2022-02-04,10:37:12.831125,12:05:59.164259
