Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,Port1In,Port1Out,Port2In,Port2Out,AW,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd,ILDRep,P,Drug
115,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,1036.072927,1044.708217,8.635290000000168,3.3181000000000003,4.3276,1.0095,4.4776,4.6263000000000005,0.14870000000000072,aaa,aaa,1,,0,1,0,1,-70.0,"[4.6263000000000005, 4.7278, 4.8309000000000015, 4.9419, 5.0656, 5.1902, 5.3182]","[4.6646, 4.7731, 4.8795, 4.9971000000000005, 5.1246, 5.2444000000000015, 5.370900000000002]",[],[],10,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,327,36002,327,1.6.2,327_stage_training_v2_20220302-103135,2022-03-02,10:31:45.307079,11:32:29.967757,70.0,0.25,
116,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,1044.7553269999999,1053.772317,9.01698999999985,3.3280000000000003,4.3375,1.0095,4.4875,5.0072,0.5197000000000003,grj,grj,1,,0,1,1,2,4.0,[],[],"[5.0072, 5.0179, 5.0352000000000015, 5.0411, 5.0421000000000005, 5.0431, 5.0492, 5.0513, 5.0520000000000005, 5.0529, 5.1602000000000015, 5.163200000000002, 5.1640000000000015, 5.3702000000000005, 5.371, 5.4902000000000015, 5.4911, 5.4919, 5.5817000000000005, 5.5972, 5.5981000000000005, 5.5989, 5.7033000000000005, 5.8370000000000015, 5.9682, 5.985, 6.097, 6.2457, 6.3822]","[5.0073, 5.0335, 5.0406, 5.0415, 5.0425, 5.0445, 5.0493000000000015, 5.0514, 5.0526, 5.0605, 5.1604, 5.1634, 5.1726, 5.3705, 5.3932, 5.4905, 5.4915, 5.5127000000000015, 5.596500000000002, 5.5976, 5.5986, 5.6358000000000015, 5.760000000000002, 5.8956, 5.9777000000000005, 6.0257000000000005, 6.1537000000000015, 6.2795000000000005, 6.4125000000000005]",10,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,327,36002,327,1.6.2,327_stage_training_v2_20220302-103135,2022-03-02,10:31:45.307079,11:32:29.967757,-4.0,0.25,
117,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,1053.8051269999999,1062.450517,8.645389999999907,3.3181000000000003,4.3276,1.0095,4.4776,4.6364,0.15880000000000027,aaa,aaa,1,,0,1,0,1,-70.0,"[4.6364, 4.6383, 4.7301, 4.8311, 4.9379, 5.0566, 5.1727, 5.2905000000000015, 5.4249, 5.5569000000000015, 5.8424000000000005]","[4.6366000000000005, 4.6635, 4.7701, 4.878, 4.9904, 5.1105, 5.2255, 5.3452, 5.483700000000002, 5.6161, 5.8718]",[5.8433],[5.8769],10,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,327,36002,327,1.6.2,327_stage_training_v2_20220302-103135,2022-03-02,10:31:45.307079,11:32:29.967757,-70.0,0.25,
118,0,1.0,0,1,0,,0.0,1.0,1.0,0.0,1,1062.470127,1073.171217,10.701090000000024,3.3291,4.3386000000000005,1.0095000000000005,4.4886,4.6916,0.2030000000000003,drq,drq,1,,0,1,1,2,-2.0,[],[],"[4.6916, 4.8131, 4.933, 4.9474, 4.9494, 4.9533000000000005, 4.9542, 5.0722000000000005, 5.1963, 5.2853, 5.3851, 5.4182000000000015, 5.4465, 5.5185, 5.5465, 5.5469, 6.3211]","[4.7329, 4.8588000000000005, 4.9468000000000005, 4.9476, 4.9496, 4.9538, 5.0028000000000015, 5.1326, 5.2849, 5.2854, 5.394900000000002, 5.4459, 5.4467, 5.5461, 5.5466000000000015, 5.6086, 6.3290000000000015]",10,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,327,36002,327,1.6.2,327_stage_training_v2_20220302-103135,2022-03-02,10:31:45.307079,11:32:29.967757,2.0,0.25,
119,0,0.0,1,0,0,,1.0,0.0,0.0,0.0,1,1073.196927,1081.817717,8.620789999999943,3.3181000000000003,4.3276,1.0095,4.4776,4.6118000000000015,0.13420000000000076,aaa,aaa,1,,0,1,0,1,-70.0,"[4.6118000000000015, 4.6128, 4.6862, 4.8002, 4.9076, 5.0246, 5.1481, 5.2902000000000005, 5.4328]","[4.612, 4.6316000000000015, 4.7438, 4.8472, 4.9577, 5.0808, 5.207000000000001, 5.3357, 5.4633]","[5.2954, 5.3271000000000015]","[5.3210000000000015, 5.3338]",10,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,327,36002,327,1.6.2,327_stage_training_v2_20220302-103135,2022-03-02,10:31:45.307079,11:32:29.967757,-70.0,0.25,
120,1,0.0,0,1,0,,0.0,1.0,0.0,1.0,1,1081.839727,1092.497117,10.65738999999985,3.3206,4.3301,1.0094999999999996,4.4801,4.6479,0.16779999999999973,iaa,iaa,1,,0,0,1,1,70.0,"[4.6479, 4.992]","[4.6646, 5.0444]","[4.7421000000000015, 4.8574, 5.1428, 5.7027]","[4.7899, 4.9009, 5.1977, 5.7553]",10,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,327,36002,327,1.6.2,327_stage_training_v2_20220302-103135,2022-03-02,10:31:45.307079,11:32:29.967757,-70.0,0.25,
121,1,0.0,1,0,0,,1.0,0.0,1.0,0.0,1,1092.520427,1101.438317,8.91789000000017,3.3206,4.3301,1.0094999999999996,4.4801,4.9081,0.428,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.9081, 4.9261, 4.9312000000000005, 4.9321, 5.1169, 5.1601, 5.1608, 5.1618, 5.2058, 5.2371, 5.2940000000000005, 5.457000000000001, 5.4577, 5.5950000000000015, 5.6001, 5.6028, 5.7621]","[4.9082, 4.9262000000000015, 4.9313, 4.9323000000000015, 5.1317, 5.1605, 5.1615, 5.2057, 5.2061, 5.2564, 5.3344000000000005, 5.4576, 5.497000000000001, 5.5995, 5.6002, 5.6402, 5.7783000000000015]",10,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,327,36002,327,1.6.2,327_stage_training_v2_20220302-103135,2022-03-02,10:31:45.307079,11:32:29.967757,-70.0,0.25,
122,0,0.0,0,1,0,,0.0,1.0,1.0,1.0,1,1101.466527,1112.184717,10.718190000000053,3.3280000000000003,4.3375,1.0095,4.4875,4.7087,0.2212000000000005,cyg,cyg,1,,0,1,1,2,-4.0,[5.0469],[5.0815],"[4.7087, 4.747, 4.8708, 4.8711, 5.0006, 5.0174, 5.0717, 5.0738, 5.0747, 5.0870000000000015, 5.092700000000002, 5.1764, 5.1766000000000005, 5.1818, 5.2131, 5.2139000000000015, 5.2148, 5.2157, 5.2997000000000005, 5.3223]","[4.7465, 4.7471000000000005, 4.870900000000002, 4.9396, 5.0055000000000005, 5.0716, 5.0733000000000015, 5.0745000000000005, 5.0863000000000005, 5.0873, 5.0974, 5.1765, 5.1815000000000015, 5.1823000000000015, 5.2132000000000005, 5.2144, 5.2155000000000005, 5.2481, 5.3153000000000015, 5.4046]",10,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,327,36002,327,1.6.2,327_stage_training_v2_20220302-103135,2022-03-02,10:31:45.307079,11:32:29.967757,-4.0,0.25,
123,1,1.0,1,0,0,,1.0,0.0,1.0,1.0,1,1112.213727,1120.853317,8.639589999999998,3.3206,4.3301,1.0094999999999996,4.4801,4.6298,0.14970000000000014,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.6298, 4.7348, 4.7447, 4.7458, 4.7467000000000015, 4.7475000000000005, 4.7486000000000015, 4.7497, 4.7508, 4.8497, 4.8506, 4.9647000000000014, 4.9655000000000005, 4.9665, 5.1128, 5.1138, 5.1149, 5.1158, 5.1168000000000005, 5.1178, 5.1185, 5.1977, 5.3283000000000005, 5.4775]","[4.6299, 4.7351, 4.745, 4.746, 4.7472, 4.7484, 4.7491, 4.7501000000000015, 4.751, 4.8501, 4.8631, 4.9652, 4.9662000000000015, 4.9902000000000015, 5.113, 5.1141000000000005, 5.115, 5.1160000000000005, 5.117, 5.1179000000000014, 5.1192, 5.2544, 5.3874, 5.5063]",10,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,327,36002,327,1.6.2,327_stage_training_v2_20220302-103135,2022-03-02,10:31:45.307079,11:32:29.967757,70.0,0.25,
124,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,1120.861127,1129.529417,8.66829000000007,3.3181000000000003,4.3276,1.0095,4.4776,4.6593,0.1817000000000002,aaa,aaa,1,,0,1,0,1,-70.0,"[4.6593, 4.6603, 4.7532000000000005, 4.8593, 4.9805, 5.1032, 5.2263, 5.354, 5.4985, 5.6321, 5.7857]","[4.6595, 4.6806, 4.7977, 4.9102000000000015, 5.0374, 5.1554, 5.2851, 5.4156, 5.5587, 5.6862, 5.8370000000000015]",[],[],10,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,327,36002,327,1.6.2,327_stage_training_v2_20220302-103135,2022-03-02,10:31:45.307079,11:32:29.967757,-70.0,0.25,
125,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,1129.595327,1138.300417,8.705089999999927,3.3304,4.3399,1.0095,4.4899,4.6953000000000005,0.20540000000000005,gyk,gyk,1,,0,1,1,2,4.0,[],[],"[4.6953000000000005, 4.7059000000000015, 4.8210000000000015, 4.84, 4.941, 5.0621, 5.0629, 5.144, 5.165100000000002, 5.2931, 5.2940000000000005, 5.38, 5.3921, 5.3932, 5.394, 5.5052, 5.5062000000000015, 5.5243, 5.5249000000000015, 5.5532, 5.675000000000002, 5.787999999999999, 5.942, 5.9468000000000005, 5.9479999999999995]","[4.6954, 4.7307000000000015, 4.8399, 4.8403, 4.9565, 5.0627, 5.0775000000000015, 5.1496, 5.1927, 5.2936000000000005, 5.3089, 5.3846, 5.3924, 5.3936, 5.4343, 5.5054, 5.5126, 5.5248, 5.5526, 5.5534, 5.6988, 5.8337, 5.9467, 5.9476, 5.9485]",10,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,327,36002,327,1.6.2,327_stage_training_v2_20220302-103135,2022-03-02,10:31:45.307079,11:32:29.967757,-4.0,0.25,
126,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,1138.341127,1146.958317,8.617190000000164,3.3181000000000003,4.3276,1.0095,4.4776,4.6082,0.13060000000000027,aaa,aaa,1,,0,1,0,1,-70.0,"[4.6082, 4.6094, 4.7007, 4.8073000000000015, 4.9302, 5.0513, 5.1917, 5.3382000000000005, 5.4749]","[4.6084000000000005, 4.6424, 4.7451, 4.863, 4.9849000000000006, 5.1084000000000005, 5.2428, 5.3718, 5.5099]","[5.2129, 5.2261000000000015]","[5.219600000000002, 5.2405]",10,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,327,36002,327,1.6.2,327_stage_training_v2_20220302-103135,2022-03-02,10:31:45.307079,11:32:29.967757,-70.0,0.25,
127,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,1146.971627,1155.674217,8.7025900000001,3.3206,4.3301,1.0094999999999996,4.4801,4.6928,0.2126999999999999,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.6928, 4.7033000000000005, 4.7212000000000005, 4.7217, 4.7753000000000005, 4.8127, 4.9317, 5.0268000000000015, 5.0276000000000005, 5.0286, 5.1298, 5.131, 5.1487, 5.2496, 5.253900000000002, 5.2747, 5.3729000000000005, 5.5128, 5.6506, 5.7987, 5.9319000000000015, 5.9327000000000005, 5.9337, 5.9369000000000005, 5.9378, 5.9388000000000005, 5.9396, 6.1008, 6.1239]","[4.6931, 4.7133, 4.7214, 4.7303000000000015, 4.7863000000000016, 4.8374000000000015, 4.9469, 5.0274, 5.0283000000000015, 5.0628, 5.1302, 5.1311, 5.1875, 5.2533, 5.2541, 5.3063, 5.4328, 5.562, 5.7012, 5.8364, 5.9323000000000015, 5.933400000000002, 5.9363, 5.937200000000002, 5.9382, 5.939500000000002, 5.9882, 6.1233, 6.1240000000000006]",10,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,327,36002,327,1.6.2,327_stage_training_v2_20220302-103135,2022-03-02,10:31:45.307079,11:32:29.967757,-70.0,0.25,
128,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,1155.686227,1164.393217,8.706990000000133,3.3206,4.3301,1.0094999999999996,4.4801,4.6972000000000005,0.2171000000000003,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.6972000000000005, 4.7092, 5.0623000000000005, 5.0630000000000015, 5.0641, 5.065, 5.0661000000000005, 5.0692, 5.1783, 5.179200000000002, 5.2924000000000015, 5.2941, 5.295, 5.3913, 5.392, 5.4041000000000015, 5.4051, 5.4061, 5.439, 5.5292, 5.6812000000000005, 5.6821, 5.6832, 5.6841, 5.686]","[4.6973, 4.7147000000000014, 5.0627, 5.0638000000000005, 5.0647, 5.0658, 5.0686, 5.0695000000000014, 5.1787, 5.2025000000000015, 5.2925, 5.2947000000000015, 5.3203000000000005, 5.3917, 5.4038, 5.4047, 5.4058, 5.4388000000000005, 5.4396, 5.5706000000000016, 5.6818, 5.6826, 5.6837, 5.6859, 5.6867]",10,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,327,36002,327,1.6.2,327_stage_training_v2_20220302-103135,2022-03-02,10:31:45.307079,11:32:29.967757,70.0,0.25,
129,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,1164.4409269999999,1173.082217,8.641289999999799,3.3181000000000003,4.3276,1.0095,4.4776,4.6323,0.15470000000000006,aaa,aaa,1,,0,1,0,1,-70.0,"[4.6323, 4.7282, 4.8299, 4.9406, 5.0668000000000015, 5.2035, 5.3334, 5.4705]","[4.6677, 4.7711000000000015, 4.8816000000000015, 4.9983, 5.1322, 5.2565, 5.3893, 5.5186]",[],[],10,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,327,36002,327,1.6.2,327_stage_training_v2_20220302-103135,2022-03-02,10:31:45.307079,11:32:29.967757,-70.0,0.25,
130,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,1173.103827,1181.733217,8.629390000000058,3.3206,4.3301,1.0094999999999996,4.4801,4.6196,0.13949999999999996,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.6196, 4.63, 4.6497, 4.6514000000000015, 4.6525, 4.6915, 4.7864, 4.8887, 4.9117000000000015, 4.9126, 4.9156, 4.9165, 5.0337000000000005, 5.0345, 5.0354, 5.0366, 5.1406, 5.1414, 5.2637, 5.2665000000000015, 5.2674, 5.3546000000000005, 5.493600000000002, 5.5286, 5.6316000000000015, 5.6545000000000005, 5.6555, 5.6567, 5.7733, 5.7934]","[4.6199, 4.6322, 4.6512, 4.6522000000000014, 4.689500000000002, 4.7229, 4.8274, 4.9019, 4.9119, 4.915, 4.916, 4.9362, 5.034, 5.0352000000000015, 5.0362, 5.0472, 5.1412, 5.1631, 5.2639000000000005, 5.2672, 5.2858, 5.4039, 5.5282, 5.5289, 5.654, 5.655200000000002, 5.6560000000000015, 5.6568000000000005, 5.7933, 5.7940000000000005]",10,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,327,36002,327,1.6.2,327_stage_training_v2_20220302-103135,2022-03-02,10:31:45.307079,11:32:29.967757,-70.0,0.25,
131,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,1181.748627,1190.394517,8.645890000000009,3.3181000000000003,4.3276,1.0095,4.4776,4.6369,0.1593,aaa,aaa,1,,0,1,0,1,-70.0,"[4.6369, 4.6383, 4.7250000000000005, 4.8255, 4.9385, 5.0655, 5.1805, 5.3139, 5.4452, 5.5877]","[4.6371, 4.663, 4.7672, 4.8747, 4.9925000000000015, 5.118, 5.2372000000000005, 5.3693, 5.4947, 5.6191]",[],[],10,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,327,36002,327,1.6.2,327_stage_training_v2_20220302-103135,2022-03-02,10:31:45.307079,11:32:29.967757,-70.0,0.25,
132,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,1190.401827,1199.153417,8.751590000000078,3.3312,4.3407,1.0095,4.4907,4.7418000000000005,0.2511000000000001,epy,epy,1,,0,1,1,2,0.0,[],[],[4.7418000000000005],[4.7419],10,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,327,36002,327,1.6.2,327_stage_training_v2_20220302-103135,2022-03-02,10:31:45.307079,11:32:29.967757,-0.0,0.25,
133,0,0.0,0,1,0,,0.0,1.0,1.0,1.0,1,1199.187027,1209.900917,10.713889999999992,3.3273,4.3368,1.0095,4.4868000000000015,4.7044000000000015,0.2176,bsl,bsl,1,,0,1,1,2,-8.0,[],[],"[4.7044000000000015, 4.8175, 4.8279000000000005, 4.8736000000000015, 5.0294, 5.0304, 5.0312, 5.0342, 5.1345, 5.1352, 5.1702, 5.4603, 5.4622, 5.4664, 5.4676, 5.4684, 5.5238000000000005, 5.6943, 5.8681]","[4.7449, 4.8278, 4.873, 4.8737, 5.0298, 5.0308, 5.034, 5.035, 5.135000000000002, 5.17, 5.1707, 5.4620000000000015, 5.466, 5.4668, 5.467700000000002, 5.5237, 5.5239, 5.7096, 5.8778000000000015]",10,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,327,36002,327,1.6.2,327_stage_training_v2_20220302-103135,2022-03-02,10:31:45.307079,11:32:29.967757,-8.0,0.25,
134,1,1.0,1,0,0,,1.0,0.0,1.0,1.0,1,1209.9128269999999,1218.626217,8.713389999999889,3.3206,4.3301,1.0094999999999996,4.4801,4.703600000000002,0.22350000000000048,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.703600000000002, 4.7141, 4.8607000000000005, 4.8613, 4.9576, 4.9585, 4.9614, 4.9634, 4.9885, 5.0878000000000005, 5.0885, 5.2008, 5.2016, 5.2025000000000015, 5.3346, 5.3355000000000015, 5.4416, 5.4426000000000005, 5.4434000000000005, 5.4465, 5.447500000000002, 5.4815000000000005, 5.5544, 5.5594, 5.5604000000000005, 5.5668000000000015, 5.5677, 5.5687000000000015, 5.5695000000000014, 5.7047, 5.705500000000002, 5.7065, 5.707400000000002, 5.8077000000000005, 5.8085, 5.8097, 5.8106, 5.8176000000000005, 5.8185, 5.8194, 5.8515000000000015, 5.9597000000000016, 5.9605000000000015, 5.9636000000000005, 5.9645, 6.0706000000000016, 6.1164000000000005, 6.2236, 6.2244, 6.2485]","[4.7038, 4.7391000000000005, 4.8609, 4.8797000000000015, 4.9581, 4.9613000000000005, 4.9632000000000005, 4.9882, 4.9889, 5.088, 5.1082, 5.2010000000000005, 5.202000000000001, 5.2292000000000005, 5.335, 5.3592, 5.442, 5.4431, 5.4463, 5.4472000000000005, 5.4811000000000005, 5.4821, 5.5593, 5.5602, 5.5630000000000015, 5.5669, 5.5679, 5.569, 5.5961, 5.705, 5.7061, 5.7072, 5.7362, 5.8081000000000005, 5.809, 5.8099, 5.811, 5.8180000000000005, 5.8191000000000015, 5.8513, 5.852, 5.9601000000000015, 5.9631, 5.9639999999999995, 5.9958, 6.116300000000002, 6.1169, 6.2242000000000015, 6.2482000000000015, 6.2489]",10,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,327,36002,327,1.6.2,327_stage_training_v2_20220302-103135,2022-03-02,10:31:45.307079,11:32:29.967757,70.0,0.25,
135,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,1218.6628269999999,1227.345417,8.682589999999891,3.3206,4.3301,1.0094999999999996,4.4801,4.6728000000000005,0.19270000000000032,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.6728000000000005, 4.6836, 4.8236, 4.8246, 4.8255, 4.8264000000000005, 5.0566, 5.0576, 5.058400000000002, 5.0627, 5.0637, 5.0646, 5.0655, 5.0924000000000005, 5.2008, 5.2015, 5.2104, 5.4145, 5.4227, 5.4306, 5.4328, 5.4337, 5.4345, 5.4355, 5.4365000000000006, 5.4377, 5.4386, 5.4394, 5.4404, 5.4424, 5.4447, 5.4458, 5.4467, 5.4476, 5.4486, 5.4497, 5.4505, 5.4514000000000005, 5.4526, 5.4535, 5.4545, 5.4556, 5.4566, 5.4575000000000005, 5.4585, 5.4595, 5.5958000000000006, 5.596500000000002, 5.7097000000000016, 5.7158000000000015, 5.7166000000000015, 5.7174000000000005, 5.743600000000002, 5.8866000000000005]","[4.6729, 4.7152, 4.824, 4.8249, 4.8262, 4.827, 5.0569999999999995, 5.0581000000000005, 5.0601, 5.0630000000000015, 5.064, 5.065, 5.0923, 5.093, 5.2009, 5.2103, 5.2109000000000005, 5.416, 5.4229, 5.4309, 5.4329, 5.434, 5.4350000000000005, 5.4362, 5.4371, 5.4378, 5.4391, 5.4401, 5.4422000000000015, 5.444, 5.4449000000000005, 5.4459, 5.4469, 5.4479999999999995, 5.449, 5.4499, 5.4511, 5.4521000000000015, 5.452999999999999, 5.4541, 5.4551, 5.456, 5.4569, 5.4581, 5.4592, 5.46, 5.5959, 5.626, 5.71, 5.7159, 5.7172, 5.7432, 5.7438, 5.886900000000002]",10,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,327,36002,327,1.6.2,327_stage_training_v2_20220302-103135,2022-03-02,10:31:45.307079,11:32:29.967757,70.0,0.25,
136,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,1227.354327,1235.986317,8.631990000000089,3.3206,4.3301,1.0094999999999996,4.4801,4.6222,0.14210000000000012,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.6222, 4.8421, 4.843, 4.8441, 4.846, 4.8469000000000015, 4.8511000000000015, 4.9171000000000005, 4.9229, 4.9239000000000015, 4.947, 5.2591, 5.260000000000002, 5.2672, 5.2691, 5.2701, 5.2709, 5.3021, 5.377000000000002, 5.3778000000000015, 5.557, 5.6761, 5.7151000000000005]","[4.6223, 4.8425, 4.8435000000000015, 4.8442, 4.8466000000000005, 4.8507, 4.8514, 4.9227, 4.9238, 4.9245, 4.9646, 5.2595, 5.2666, 5.2674, 5.2694, 5.2707000000000015, 5.3018, 5.302300000000002, 5.3776, 5.4266000000000005, 5.5747, 5.7149, 5.715400000000002]",10,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,327,36002,327,1.6.2,327_stage_training_v2_20220302-103135,2022-03-02,10:31:45.307079,11:32:29.967757,70.0,0.25,
137,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,1236.0170269999999,1244.755717,8.738689999999906,3.3181000000000003,4.3276,1.0095,4.4776,4.7297,0.25210000000000043,aaa,aaa,1,,0,1,0,1,-70.0,"[4.7297, 4.8406, 4.9528, 5.0701, 5.1972000000000005, 5.3069000000000015, 5.4282, 5.5736, 5.7056, 5.8553000000000015, 5.9941]","[4.7733, 4.8869, 4.9969, 5.1204, 5.246, 5.3601, 5.4842, 5.6243, 5.7499, 5.8855, 6.019]","[5.856, 5.9935]","[5.8865, 6.0216]",10,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,327,36002,327,1.6.2,327_stage_training_v2_20220302-103135,2022-03-02,10:31:45.307079,11:32:29.967757,-70.0,0.25,
138,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,1244.779527,1253.466017,8.686490000000049,3.3181000000000003,4.3276,1.0095,4.4776,4.6775,0.1999000000000004,aaa,aaa,1,,0,1,0,1,-70.0,"[4.6775, 4.6781000000000015, 4.7765, 4.8664000000000005, 4.9742000000000015, 5.0909, 5.2102, 5.3351000000000015, 5.4672, 5.5964]","[4.6777000000000015, 4.7096, 4.8127, 4.9108, 5.0214, 5.1438000000000015, 5.2653, 5.388, 5.5127000000000015, 5.63]",[],[],10,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,327,36002,327,1.6.2,327_stage_training_v2_20220302-103135,2022-03-02,10:31:45.307079,11:32:29.967757,70.0,0.25,
139,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,1253.503327,1262.133417,8.630090000000111,3.3287,4.3382000000000005,1.0095000000000005,4.4882,4.6211,0.13290000000000024,dhz,dhz,1,,0,1,1,2,-2.0,"[4.6211, 4.6222, 4.6985, 4.7097000000000016, 4.8138000000000005, 4.9246, 5.0413000000000014, 5.1574, 5.2889, 5.4181, 5.54, 5.6873000000000005]","[4.6213000000000015, 4.6465000000000005, 4.7082000000000015, 4.7514, 4.863, 4.9761000000000015, 5.0953, 5.2134, 5.338500000000002, 5.4676, 5.5899, 5.7226]",[5.3],[5.3393000000000015],10,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,327,36002,327,1.6.2,327_stage_training_v2_20220302-103135,2022-03-02,10:31:45.307079,11:32:29.967757,2.0,0.25,
140,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,1262.166227,1270.811517,8.64529000000016,3.3181000000000003,4.3276,1.0095,4.4776,4.6363,0.1587000000000005,aaa,aaa,1,,0,1,0,1,-70.0,"[4.6363, 4.723, 4.8322, 4.9378, 5.0885]","[4.6604, 4.7632, 4.8786000000000005, 4.9887000000000015, 5.1349]",[],[],10,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,327,36002,327,1.6.2,327_stage_training_v2_20220302-103135,2022-03-02,10:31:45.307079,11:32:29.967757,70.0,0.25,
