Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,ILDRep,Port1In,Port1Out,Port2In,Port2Out,AW,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,P,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd,RespWin,ITI,WarmUp,RecoveryMode,Drug
194,0,1.0,1,0,0,0.0,1.0,1.0,0.0,1.0,1,1749.19273,1757.9452199999994,8.75249000000008,3.3181000000000003,4.3276,1.0095,4.4776,4.7415,0.2639000000000005,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.7415, 4.8497, 5.1281, 5.2612000000000005, 5.397, 5.5388, 5.6767]","[4.7841000000000005, 4.8981, 5.1799, 5.3125, 5.4492, 5.5941, 5.7345000000000015]",[],[],10,0.5,2.0,0.5,4,4,1,0,0,0.4,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220526-072800,2022-05-26,07:28:08.804138,08:46:23.998272,1.0,1.0,1.0,0.0,rest
195,0,1.0,1,0,0,0.0,1.0,1.0,0.0,1.0,1,1758.0263300000001,1766.71642,8.690090000000055,3.3181000000000003,4.3276,1.0095,4.4776,4.6791,0.20150000000000026,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.6791, 4.7997000000000005, 4.9181, 5.0508000000000015, 5.1918000000000015, 5.3347000000000016, 5.497000000000001, 5.6506, 5.8249]","[4.7163, 4.8407, 4.9658000000000015, 5.1001, 5.2435, 5.3945, 5.5565000000000015, 5.711, 5.8786000000000005]",[],[],10,0.5,2.0,0.5,4,4,1,0,0,0.4,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220526-072800,2022-05-26,07:28:08.804138,08:46:23.998272,1.0,1.0,1.0,0.0,rest
196,1,0.0,1,0,0,0.0,1.0,1.0,1.0,0.0,1,1766.7465300000001,1775.3419199999994,8.59539000000018,3.3206,4.3301,1.0094999999999996,4.4801,4.5854,0.10529999999999973,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.5854, 4.586, 4.7059000000000015, 4.8166, 4.9509, 5.0874000000000015, 5.2415, 5.3906, 5.5416, 5.7046, 5.8751000000000015]","[4.5857, 4.63, 4.7413, 4.8693, 5.0102, 5.1559, 5.3088000000000015, 5.4653, 5.6146, 5.7907, 5.9547]",10,0.5,2.0,0.5,4,4,1,0,0,0.4,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220526-072800,2022-05-26,07:28:08.804138,08:46:23.998272,1.0,1.0,1.0,0.0,rest
197,0,0.0,1,0,0,0.0,1.0,1.0,0.0,0.0,1,1775.35003,1784.05642,8.706389999999827,3.3181000000000003,4.3276,1.0095,4.4776,4.6954,0.21780000000000044,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.6954, 4.8144, 4.9347, 5.0646, 5.1957, 5.3285, 5.4862, 5.6395, 5.7987, 5.9605000000000015, 6.121, 6.3052, 6.5028000000000015, 6.6691]","[4.7334000000000005, 4.8575, 4.98, 5.1111, 5.2473, 5.3843000000000005, 5.5411, 5.7008, 5.8497, 6.0198, 6.179200000000002, 6.3543, 6.5441, 6.7329]",[],[],10,0.5,2.0,0.5,4,4,1,0,0,0.4,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220526-072800,2022-05-26,07:28:08.804138,08:46:23.998272,1.0,1.0,1.0,0.0,rest
198,0,1.0,1,0,0,0.0,1.0,1.0,0.0,1.0,1,1784.06373,1792.8356199999994,8.771889999999985,3.3181000000000003,4.3276,1.0095,4.4776,4.7609,0.2833000000000005,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.7609, 4.8854000000000015, 5.0212, 5.1469000000000005, 5.2798]","[4.8063, 4.9344, 5.066400000000002, 5.1939, 5.3290000000000015]",[5.7009],[5.7123],10,0.5,2.0,0.5,4,4,1,0,0,0.4,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220526-072800,2022-05-26,07:28:08.804138,08:46:23.998272,1.0,1.0,1.0,0.0,rest
199,1,0.0,1,0,0,0.0,1.0,1.0,1.0,0.0,1,1792.85583,1801.41022,8.554390000000014,3.3206,4.3301,1.0094999999999996,4.4801,4.5444,0.06430000000000025,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.5444, 4.6566, 4.7603, 4.8822, 5.0185, 5.1596, 5.3159]","[4.5816, 4.6875, 4.8092000000000015, 4.9424, 5.0872, 5.2245, 5.3907]",10,0.5,2.0,0.5,4,4,1,0,0,0.4,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220526-072800,2022-05-26,07:28:08.804138,08:46:23.998272,1.0,1.0,1.0,0.0,rest
200,1,1.0,1,0,0,0.0,1.0,1.0,1.0,1.0,1,1801.4186300000001,1810.06142,8.642790000000105,3.3206,4.3301,1.0094999999999996,4.4801,4.6328000000000005,0.15270000000000028,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.6328000000000005, 4.6339999999999995, 4.7569, 4.8584000000000005, 4.9796000000000005, 5.1152000000000015, 5.2677000000000005, 5.4313, 6.4477, 6.6176]","[4.633, 4.6793000000000005, 4.7844000000000015, 4.9079000000000015, 5.0375000000000005, 5.1846000000000005, 5.3370000000000015, 5.5056, 6.495, 6.6821]",10,0.5,2.0,0.5,4,4,1,0,0,0.4,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220526-072800,2022-05-26,07:28:08.804138,08:46:23.998272,1.0,1.0,1.0,0.0,rest
201,1,1.0,1,0,0,0.0,1.0,1.0,1.0,1.0,1,1810.06963,1818.6470199999999,8.57739000000015,3.3206,4.3301,1.0094999999999996,4.4801,4.5674,0.08729999999999992,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.5674, 4.5681, 4.6842000000000015, 4.7882, 4.913, 5.0489999999999995, 5.1878, 5.336600000000002, 5.4972]","[4.5676000000000005, 4.6073, 4.7148, 4.8428, 4.9803000000000015, 5.1179000000000014, 5.2536000000000005, 5.4104, 5.5704]",10,0.5,2.0,0.5,4,4,1,0,0,0.4,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220526-072800,2022-05-26,07:28:08.804138,08:46:23.998272,1.0,1.0,1.0,0.0,rest
202,0,0.0,0,1,0,0.0,0.0,1.0,1.0,1.0,1,1818.65463,1829.26782,10.613190000000033,3.3181000000000003,4.3276,1.0095,4.4776,4.6037,0.1261000000000001,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[],[],"[4.6037, 4.8863, 6.9312000000000005]","[4.6648000000000005, 4.9809, 6.9460000000000015]",10,0.5,2.0,0.5,4,4,1,0,0,0.4,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220526-072800,2022-05-26,07:28:08.804138,08:46:23.998272,1.0,1.0,1.0,0.0,rest
203,1,1.0,1,0,0,0.0,1.0,0.0,1.0,1.0,1,1829.28843,1837.8827199999998,8.594289999999999,3.3274000000000004,4.3369,1.0094999999999996,4.4869,4.5843,0.09739999999999947,fgt,fgt,1,,0,1,1,2,2.0,2.0,[],[],"[4.5843, 4.7237, 4.8309000000000015, 4.9619, 5.1139, 5.2751, 5.4274, 5.5956, 5.7618, 5.9301, 6.0841]","[4.6425, 4.7614, 4.8885000000000005, 5.0377, 5.1871, 5.3439000000000005, 5.5073, 5.6637, 5.8573, 5.9969, 6.1648000000000005]",10,0.5,2.0,0.5,4,4,1,0,0,0.4,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220526-072800,2022-05-26,07:28:08.804138,08:46:23.998272,1.0,1.0,1.0,0.0,rest
204,1,1.0,1,0,0,0.0,1.0,1.0,1.0,1.0,1,1837.90173,1846.48172,8.579989999999952,3.3206,4.3301,1.0094999999999996,4.4801,4.57,0.08990000000000009,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.57, 4.5711, 4.6759, 4.8008000000000015, 4.9303, 5.0893000000000015, 5.2359, 5.4059, 5.5577000000000005, 5.7118, 5.871, 6.0351, 6.2139000000000015, 6.3772, 6.5563]","[4.5702, 4.6058, 4.7316, 4.8591000000000015, 5.0131000000000006, 5.1525, 5.3163, 5.4729, 5.6299, 5.7832, 5.9487000000000005, 6.1217000000000015, 6.2904, 6.4639999999999995, 6.6139]",10,0.5,2.0,0.5,4,4,1,0,0,0.4,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220526-072800,2022-05-26,07:28:08.804138,08:46:23.998272,1.0,1.0,1.0,0.0,rest
205,0,0.0,1,0,0,0.0,1.0,1.0,0.0,0.0,1,1846.4901300000001,1855.16842,8.678290000000063,3.3181000000000003,4.3276,1.0095,4.4776,4.6673,0.1897000000000002,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.6673, 4.7896, 4.9131, 5.0533, 5.1824, 5.3245000000000005, 5.4881, 5.6393]","[4.702, 4.831, 4.9611, 5.1038000000000014, 5.2393, 5.388800000000002, 5.5372, 5.6984]",[],[],10,0.5,2.0,0.5,4,4,1,0,0,0.4,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220526-072800,2022-05-26,07:28:08.804138,08:46:23.998272,1.0,1.0,1.0,0.0,rest
206,0,1.0,0,1,0,0.0,0.0,1.0,1.0,0.0,1,1855.1757300000002,1865.7847199999999,10.608990000000174,3.3256,4.3351000000000015,1.0095000000000014,4.4851,4.5995,0.11439999999999985,eeq,eeq,1,,0,1,1,2,0.0,0.0,[],[],"[4.5995, 4.7269000000000005, 5.9185]","[4.6506, 4.7934, 5.9294]",10,0.5,2.0,0.5,4,4,1,0,0,0.4,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220526-072800,2022-05-26,07:28:08.804138,08:46:23.998272,1.0,1.0,1.0,0.0,rest
207,1,1.0,1,0,0,0.0,1.0,0.0,1.0,1.0,1,1865.79373,1874.4804199999999,8.686689999999999,3.3206,4.3301,1.0094999999999996,4.4801,4.6767,0.1966000000000001,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.6767, 4.808, 4.9220000000000015, 5.0582, 5.2151000000000005, 5.3699]","[4.7234, 4.8551, 4.9868000000000015, 5.1402, 5.2883, 5.4449000000000005]",10,0.5,2.0,0.5,4,4,1,0,0,0.4,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220526-072800,2022-05-26,07:28:08.804138,08:46:23.998272,1.0,1.0,1.0,0.0,rest
208,0,0.0,1,0,0,0.0,1.0,1.0,0.0,0.0,1,1874.48753,1883.24542,8.757889999999861,3.3181000000000003,4.3276,1.0095,4.4776,4.7469,0.2693000000000003,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.7469, 4.8677, 4.9951, 5.143000000000002]","[4.7874, 4.9189, 5.0491, 5.1929]",[],[],10,0.5,2.0,0.5,4,4,1,0,0,0.4,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220526-072800,2022-05-26,07:28:08.804138,08:46:23.998272,1.0,1.0,1.0,0.0,rest
209,1,0.0,1,0,0,0.0,1.0,1.0,1.0,0.0,1,1883.2527300000002,1891.84842,8.595690000000104,3.3206,4.3301,1.0094999999999996,4.4801,4.5857,0.10559999999999993,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.5857, 4.5864, 4.7041, 4.8147, 4.9356, 5.0681, 5.2191, 5.3674, 5.5277, 5.6868, 5.8389000000000015, 6.0201]","[4.5859000000000005, 4.6322, 4.742, 4.8662, 4.9972, 5.1363, 5.2844000000000015, 5.4437000000000015, 5.5979, 5.752999999999999, 5.9218, 6.0938]",10,0.5,2.0,0.5,4,4,1,0,0,0.4,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220526-072800,2022-05-26,07:28:08.804138,08:46:23.998272,1.0,1.0,1.0,0.0,rest
210,1,1.0,1,0,0,0.0,1.0,1.0,1.0,1.0,1,1891.85533,1900.47662,8.621289999999817,3.3206,4.3301,1.0094999999999996,4.4801,4.6113,0.13119999999999976,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.6113, 4.6138, 4.7496, 4.8529, 4.9873, 5.1272, 5.280200000000002, 5.4282, 5.6058, 5.7734000000000005, 6.0839, 6.2701]","[4.6114000000000015, 4.6653, 4.7788, 4.9084, 5.0508000000000015, 5.2047, 5.3543, 5.4990000000000006, 5.6899000000000015, 5.8426, 6.1488000000000005, 6.3357]",10,0.5,2.0,0.5,4,4,1,0,0,0.4,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220526-072800,2022-05-26,07:28:08.804138,08:46:23.998272,1.0,1.0,1.0,0.0,rest
211,0,0.0,1,0,0,0.0,1.0,1.0,0.0,0.0,1,1900.48403,1909.23662,8.752589999999827,3.3181000000000003,4.3276,1.0095,4.4776,4.7416,0.26400000000000023,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.7416, 4.8698000000000015, 4.9859, 5.1169, 5.2571, 5.3934000000000015, 5.5495, 5.6986, 5.8455, 6.0158000000000005, 6.504, 6.649]","[4.7818000000000005, 4.9073, 5.0334, 5.1653, 5.3074, 5.4462, 5.6015000000000015, 5.7564, 5.902900000000002, 6.0466000000000015, 6.5252, 6.7164]",[6.492999999999999],[6.5293],10,0.5,2.0,0.5,4,4,1,0,0,0.4,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220526-072800,2022-05-26,07:28:08.804138,08:46:23.998272,1.0,1.0,1.0,0.0,rest
212,1,0.0,1,0,0,0.0,1.0,1.0,1.0,0.0,1,1909.24423,1917.81442,8.570189999999911,3.3206,4.3301,1.0094999999999996,4.4801,4.5602,0.08009999999999984,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.5602, 4.6831000000000005, 4.7937, 4.9202, 5.0551, 5.2075000000000005, 5.3420000000000005, 5.3564, 5.5235, 5.6736, 5.8375, 5.9932, 6.1469000000000005, 6.3878, 6.5008]","[4.6072000000000015, 4.7179, 4.8424000000000005, 4.9765000000000015, 5.1294, 5.2700000000000005, 5.3535, 5.4415, 5.588500000000002, 5.7581000000000016, 5.9103, 6.0634000000000015, 6.2252, 6.4031, 6.581]",10,0.5,2.0,0.5,4,4,1,0,0,0.4,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220526-072800,2022-05-26,07:28:08.804138,08:46:23.998272,1.0,1.0,1.0,0.0,rest
213,0,0.0,1,0,0,0.0,1.0,1.0,0.0,0.0,1,1917.8216300000001,1926.6000199999999,8.778390000000172,3.3181000000000003,4.3276,1.0095,4.4776,4.7674,0.2898000000000005,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.7674, 4.9041000000000015, 5.0226000000000015, 5.1539, 5.2913000000000014, 5.4252, 5.5680000000000005, 5.7199]","[4.8165, 4.9454, 5.0694, 5.2017000000000015, 5.3398, 5.481800000000002, 5.6224, 5.7733]",[],[],10,0.5,2.0,0.5,4,4,1,0,0,0.4,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220526-072800,2022-05-26,07:28:08.804138,08:46:23.998272,1.0,1.0,1.0,0.0,rest
214,0,1.0,0,1,0,0.0,0.0,1.0,1.0,0.0,1,1926.62843,1937.26162,10.633190000000011,3.3181000000000003,4.3276,1.0095,4.4776,4.6237,0.14610000000000056,aaa,aaa,1,,0,1,0,1,-70.0,70.0,[],[],"[4.6237, 5.1906]","[4.6803, 5.2061]",10,0.5,2.0,0.5,4,4,1,0,0,0.4,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220526-072800,2022-05-26,07:28:08.804138,08:46:23.998272,1.0,1.0,1.0,0.0,rest
215,0,0.0,0,1,0,0.0,0.0,0.0,1.0,1.0,1,1937.27523,1947.9434199999998,10.668190000000095,3.3181000000000003,4.3276,1.0095,4.4776,4.6587000000000005,0.1811000000000007,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[],[],"[4.6587000000000005, 5.0088, 6.0918]","[4.7205, 5.0994, 6.0935000000000015]",10,0.5,2.0,0.5,4,4,1,0,0,0.4,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220526-072800,2022-05-26,07:28:08.804138,08:46:23.998272,1.0,1.0,1.0,0.0,rest
216,0,0.0,1,0,0,0.0,1.0,0.0,0.0,0.0,1,1947.9512300000001,1956.82442,8.873190000000024,3.3228,4.3323,1.0095,4.4823,4.8622000000000005,0.3799000000000001,cna,cna,1,,0,1,1,2,-4.0,-4.0,"[4.8622000000000005, 4.9712000000000005, 5.0868, 5.2097000000000016, 5.3344000000000005, 5.4595, 5.6030000000000015, 5.7401, 5.8993]","[4.8763000000000005, 5.0102, 5.1304, 5.2541, 5.3784, 5.5076, 5.652, 5.7899, 5.9451]",[],[],10,0.5,2.0,0.5,4,4,1,0,0,0.4,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220526-072800,2022-05-26,07:28:08.804138,08:46:23.998272,1.0,1.0,1.0,0.0,rest
217,0,1.0,0,1,0,0.0,0.0,1.0,1.0,0.0,1,1956.8333300000002,1967.4977199999998,10.664390000000141,3.3239,4.3334,1.0095,4.4834000000000005,4.6549000000000005,0.1715,bbr,bbr,1,,0,1,0,1,-8.0,8.0,[],[],"[4.6549000000000005, 4.7904]","[4.6997, 4.8530000000000015]",10,0.5,2.0,0.5,4,4,1,0,0,0.4,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220526-072800,2022-05-26,07:28:08.804138,08:46:23.998272,1.0,1.0,1.0,0.0,rest
218,1,1.0,1,0,0,0.0,1.0,0.0,1.0,1.0,1,1967.5046300000001,1976.15222,8.647590000000037,3.3206,4.3301,1.0094999999999996,4.4801,4.6376,0.15749999999999975,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.6376, 4.638999999999999, 4.7629, 4.8656000000000015, 4.9940000000000015, 5.1324000000000005]","[4.6378, 4.6813, 4.7909000000000015, 4.9186000000000005, 5.058400000000002, 5.2079]",10,0.5,2.0,0.5,4,4,1,0,0,0.4,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220526-072800,2022-05-26,07:28:08.804138,08:46:23.998272,1.0,1.0,1.0,0.0,rest
219,1,1.0,1,0,0,0.0,1.0,1.0,1.0,1.0,1,1976.16013,1984.75742,8.59728999999993,3.3206,4.3301,1.0094999999999996,4.4801,4.5873,0.10719999999999974,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.5873, 4.5882000000000005, 4.7143000000000015, 4.8349, 4.976]","[4.5875, 4.6288, 4.7646000000000015, 4.9014000000000015, 5.0428000000000015]",10,0.5,2.0,0.5,4,4,1,0,0,0.4,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220526-072800,2022-05-26,07:28:08.804138,08:46:23.998272,1.0,1.0,1.0,0.0,rest
220,0,0.0,1,0,0,0.0,1.0,1.0,0.0,0.0,1,1984.76473,1993.47392,8.709189999999808,3.3181000000000003,4.3276,1.0095,4.4776,4.6982,0.22060000000000013,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.6982, 4.815, 4.9316, 5.0598, 5.1861000000000015, 5.322, 5.4734, 5.617999999999999, 5.7808, 5.9302, 6.0917]","[4.7331, 4.8477000000000015, 4.9711, 5.1038000000000014, 5.235, 5.375, 5.5245000000000015, 5.6726, 5.8375, 5.9868000000000015, 6.1496]",[],[],10,0.5,2.0,0.5,4,4,1,0,0,0.4,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220526-072800,2022-05-26,07:28:08.804138,08:46:23.998272,1.0,1.0,1.0,0.0,rest
221,0,1.0,1,0,0,0.0,1.0,1.0,0.0,1.0,1,1993.48163,2002.27822,8.796589999999924,3.3181000000000003,4.3276,1.0095,4.4776,4.7856000000000005,0.3080000000000007,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.7856000000000005, 4.9035, 5.0173000000000005, 5.1443, 5.2726000000000015, 5.4079999999999995, 5.5571]","[4.8196, 4.9431, 5.0619000000000005, 5.1906, 5.3224, 5.4604, 5.6055]",[],[],10,0.5,2.0,0.5,4,4,1,0,0,0.4,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220526-072800,2022-05-26,07:28:08.804138,08:46:23.998272,1.0,1.0,1.0,0.0,rest
222,0,1.0,1,0,0,0.0,1.0,1.0,0.0,1.0,1,2002.31193,2010.99272,8.680789999999888,3.3181000000000003,4.3276,1.0095,4.4776,4.6698,0.1922000000000006,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.6698, 4.7895, 4.9148000000000005, 5.0438, 5.1983000000000015, 5.365, 5.5337000000000005, 5.7038, 5.8985]","[4.7059000000000015, 4.8383, 4.9615, 5.0963, 5.2606, 5.4289000000000005, 5.6005, 5.769900000000002, 5.9639999999999995]",[],[],10,0.5,2.0,0.5,4,4,1,0,0,0.4,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220526-072800,2022-05-26,07:28:08.804138,08:46:23.998272,1.0,1.0,1.0,0.0,rest
223,1,0.0,1,0,0,0.0,1.0,1.0,1.0,0.0,1,2011.0009300000002,2019.6517199999998,8.650790000000143,3.3206,4.3301,1.0094999999999996,4.4801,4.6408000000000005,0.1607000000000003,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.6408000000000005, 4.6419999999999995, 4.7486000000000015, 4.8683000000000005, 5.0147]","[4.641, 4.6765, 4.8005, 4.9297, 5.0843]",10,0.5,2.0,0.5,4,4,1,0,0,0.4,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220526-072800,2022-05-26,07:28:08.804138,08:46:23.998272,1.0,1.0,1.0,0.0,rest
224,1,1.0,1,0,0,0.0,1.0,1.0,1.0,1.0,1,2019.65923,2028.28362,8.624389999999947,3.3206,4.3301,1.0094999999999996,4.4801,4.6144,0.13429999999999964,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.6144, 4.729, 4.8443000000000005, 4.9661, 5.1042000000000005, 5.2565, 5.4078, 5.5571, 5.7107, 5.8761, 6.0398000000000005, 6.2097000000000016]","[4.6576, 4.7637, 4.888, 5.0232, 5.1698, 5.3253, 5.475700000000002, 5.6284, 5.7875000000000005, 5.9465, 6.1126000000000005, 6.2887]",10,0.5,2.0,0.5,4,4,1,0,0,0.4,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220526-072800,2022-05-26,07:28:08.804138,08:46:23.998272,1.0,1.0,1.0,0.0,rest
225,1,1.0,1,0,0,0.0,1.0,1.0,1.0,1.0,1,2028.2917300000001,2036.91132,8.619590000000018,3.3206,4.3301,1.0094999999999996,4.4801,4.6096,0.12950000000000014,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.6096, 4.6101, 4.7226, 4.8304, 4.957, 5.105, 5.2549, 5.4064000000000005, 5.5642000000000005]","[4.6099000000000006, 4.6526000000000005, 4.7620000000000005, 4.8842, 5.0185, 5.1731, 5.3285, 5.473, 5.6456]",10,0.5,2.0,0.5,4,4,1,0,0,0.4,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220526-072800,2022-05-26,07:28:08.804138,08:46:23.998272,1.0,1.0,1.0,0.0,rest
226,0,0.0,1,0,0,0.0,1.0,1.0,0.0,0.0,1,2036.92903,2045.6144199999999,8.685390000000098,3.3181000000000003,4.3276,1.0095,4.4776,4.6744,0.19680000000000053,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.6744, 4.8029, 4.9213000000000005, 5.0513, 5.1916, 5.3402, 5.5211000000000015, 6.5159]","[4.7101000000000015, 4.8411, 4.9693000000000005, 5.1030000000000015, 5.2485, 5.3934000000000015, 5.5771000000000015, 6.572100000000002]",[],[],10,0.5,2.0,0.5,4,4,1,0,0,0.4,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220526-072800,2022-05-26,07:28:08.804138,08:46:23.998272,1.0,1.0,1.0,0.0,rest
