Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,ILDRep,Port1In,Port1Out,Port2In,Port2Out,ValveLeft,ValveRight,AW,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,RespWin,ITI,WarmUp,RecoveryMode,P,PRight,Blocks,StimDur,Delay,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd
161,0,0.0,0,1,0,0,0.0,1.0,1.0,1.0,1,948.23811,955.311113,7.073002999999972,2.8181000000000003,4.0729000000000015,1.2548000000000012,3.8181,4.0634000000000015,0.2453000000000003,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.3398, 4.4995]","[4.3939, 4.5484]","[4.0634000000000015, 4.168]","[0.0198, 4.1077, 4.2438]",0.0072,0.0072,20,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,804,36001,804,1.6.2,804_stage_training_v4_20230322-101137,2023-03-22,10:11:49.958116,10:40:24.385763
162,0,0.0,0,1,0,0,0.0,0.0,1.0,1.0,1,955.32611,962.410914,7.0848040000000765,2.8181000000000003,4.0847,1.2665999999999995,3.8181,4.0752000000000015,0.25710000000000033,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[],[],"[4.0752000000000015, 4.1949000000000005]","[4.1261, 4.2542]",0.0072,0.0072,20,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,804,36001,804,1.6.2,804_stage_training_v4_20230322-101137,2023-03-22,10:11:49.958116,10:40:24.385763
163,1,1.0,1,0,0,0,1.0,0.0,1.0,1.0,1,962.42931,967.548314,5.119004000000018,2.8206,4.1189,1.2982999999999998,3.8206,4.1022,0.28159999999999963,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.1022, 4.2133, 4.3203000000000005, 4.408, 4.4481, 4.5837]","[4.1491, 4.2700000000000005, 4.3836, 4.4119, 4.5115, 4.6404000000000005]",0.0072,0.0072,20,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,804,36001,804,1.6.2,804_stage_training_v4_20230322-101137,2023-03-22,10:11:49.958116,10:40:24.385763
164,0,0.0,0,1,0,0,0.0,1.0,1.0,1.0,1,967.57631,974.653313,7.0770029999999915,2.8181000000000003,4.0769,1.2588,3.8181,4.0674,0.24929999999999986,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[],[],"[4.0674, 4.1727]","[4.1127, 4.2392]",0.0072,0.0072,20,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,804,36001,804,1.6.2,804_stage_training_v4_20230322-101137,2023-03-22,10:11:49.958116,10:40:24.385763
165,0,0.0,0,1,0,0,0.0,0.0,1.0,1.0,1,974.66951,981.754813,7.085303000000068,2.8181000000000003,4.0852,1.2671,3.8181,4.0757,0.25760000000000005,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[],[],"[4.0757, 4.2202, 4.5299000000000005]","[4.1434000000000015, 4.2859, 4.59]",0.0072,0.0072,20,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,804,36001,804,1.6.2,804_stage_training_v4_20230322-101137,2023-03-22,10:11:49.958116,10:40:24.385763
166,0,0.0,0,1,0,0,0.0,0.0,1.0,1.0,1,981.76881,988.881013,7.112203000000022,2.8181000000000003,4.1121,1.2939999999999996,3.8181,4.1026,0.28449999999999953,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[],[],"[4.1026, 4.2364000000000015, 4.4283]","[4.1548, 4.2916, 4.4588]",0.0072,0.0072,20,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,804,36001,804,1.6.2,804_stage_training_v4_20230322-101137,2023-03-22,10:11:49.958116,10:40:24.385763
167,0,0.0,0,1,0,0,0.0,0.0,1.0,1.0,1,988.89571,995.984714,7.089004000000045,2.8181000000000003,4.0889,1.2707999999999997,3.8181,4.0794000000000015,0.2613000000000003,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[],[],"[4.0794000000000015, 4.2268]","[4.1475, 4.2942]",0.0072,0.0072,20,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,804,36001,804,1.6.2,804_stage_training_v4_20230322-101137,2023-03-22,10:11:49.958116,10:40:24.385763
168,1,1.0,1,0,0,0,1.0,0.0,1.0,1.0,1,995.99851,1001.104514,5.1060039999999836,2.8206,4.1059,1.2853,3.8206,4.0892,0.2685999999999997,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.0892, 4.2237, 4.319, 4.4355, 4.5709, 4.7122, 4.8521, 4.998]","[4.1565, 4.2539, 4.3706000000000005, 4.5044, 4.6392000000000015, 4.7767, 4.9188, 5.0637]",0.0072,0.0072,20,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,804,36001,804,1.6.2,804_stage_training_v4_20230322-101137,2023-03-22,10:11:49.958116,10:40:24.385763
169,0,0.0,0,1,0,0,0.0,1.0,1.0,1.0,1,1001.11721,1008.210114,7.092903999999976,2.8181000000000003,4.0928,1.2747000000000002,3.8253,4.0833,0.258,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.3387, 4.45, 4.5469, 4.6512, 4.7792, 4.9088, 5.056, 5.2462]","[4.3815, 4.488, 4.5915, 4.707, 4.8336000000000015, 4.9714, 5.1107000000000005, 5.2599]","[4.0833, 4.2156, 5.2186]","[4.1401, 4.2663, 5.2643]",0.0072,0.0072,20,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,804,36001,804,1.6.2,804_stage_training_v4_20230322-101137,2023-03-22,10:11:49.958116,10:40:24.385763
170,1,1.0,0,1,0,0,0.0,0.0,0.0,0.0,1,1008.22531,1015.399614,7.174304000000007,2.8206,4.1742,1.3535999999999997,3.8206,4.1647,0.34409999999999963,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[4.1647, 4.2919, 4.612]","[4.2004, 4.3371, 4.6578]",[4.4349],[4.484],0.0072,0.0072,20,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,804,36001,804,1.6.2,804_stage_training_v4_20230322-101137,2023-03-22,10:11:49.958116,10:40:24.385763
171,1,0.0,1,0,0,0,1.0,0.0,1.0,0.0,1,1015.41551,1020.533814,5.118303999999966,2.8206,4.1182,1.2975999999999996,3.8206,4.1015000000000015,0.2809000000000004,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[4.1169],[4.1334],"[4.1015000000000015, 4.2198, 4.3236, 4.4325, 4.5597, 4.6997, 4.8412000000000015, 4.9883000000000015]","[4.1461000000000015, 4.2605, 4.3659, 4.4919, 4.6245, 4.7649, 4.9140000000000015, 5.0627]",0.0072,0.0072,20,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,804,36001,804,1.6.2,804_stage_training_v4_20230322-101137,2023-03-22,10:11:49.958116,10:40:24.385763
172,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,1020.54801,1025.729913,5.18190299999992,2.8181000000000003,4.1818,1.3636999999999997,3.8253,4.1651,0.33979999999999944,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.1651, 4.2762, 4.3696, 4.48, 4.5947000000000005, 4.7254000000000005, 4.856800000000002, 4.9998000000000005, 5.1365]","[4.2059000000000015, 4.3042, 4.4098000000000015, 4.5283000000000015, 4.6506, 4.7762, 4.9162, 5.0521]",[],[],0.0072,0.0072,20,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,804,36001,804,1.6.2,804_stage_training_v4_20230322-101137,2023-03-22,10:11:49.958116,10:40:24.385763
173,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1025.74661,1030.830814,5.084204,2.8181000000000003,4.0841,1.266,3.8253,4.0674,0.24209999999999976,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.0674, 4.1770000000000005, 4.2715000000000005, 4.379, 4.4949, 4.6226, 4.7561, 4.9027, 5.0473]","[4.0889, 4.1984, 4.3122, 4.4252, 4.5470000000000015, 4.6767, 4.8174, 4.9554]",[],[],0.0072,0.0072,20,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,804,36001,804,1.6.2,804_stage_training_v4_20230322-101137,2023-03-22,10:11:49.958116,10:40:24.385763
174,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,1030.84481,1035.967814,5.123004000000037,2.8206,4.1229000000000005,1.3023000000000002,3.8206,4.1062,0.2856000000000001,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[0.0063],"[4.1062, 4.2355, 4.3256000000000006, 4.4338000000000015, 4.5585, 4.6909, 4.8352, 4.9715, 5.1026]","[4.1644000000000005, 4.2615, 4.3707, 4.4876000000000005, 4.615, 4.753, 4.8992, 5.0307]",0.0072,0.0072,20,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,804,36001,804,1.6.2,804_stage_training_v4_20230322-101137,2023-03-22,10:11:49.958116,10:40:24.385763
175,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,1035.98281,1041.065213,5.082403000000113,2.8206,4.0823,1.2616999999999998,3.8206,4.0656,0.2449999999999997,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.0656, 4.1161, 4.1531, 4.2458, 4.3547, 4.4834000000000005, 4.61, 4.7440000000000015, 4.8758, 5.0194]","[0.0267, 4.0846, 4.1286000000000005, 4.1823000000000015, 4.2904, 4.4153, 4.5399, 4.6788, 4.8057, 4.9424]",0.0072,0.0072,20,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,804,36001,804,1.6.2,804_stage_training_v4_20230322-101137,2023-03-22,10:11:49.958116,10:40:24.385763
176,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,1041.07941,1046.242314,5.162904000000026,2.8206,4.1628,1.3421999999999996,3.8206,4.1461000000000015,0.32550000000000034,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.1461000000000015, 4.2652, 4.3649, 4.4859, 4.6173, 4.7568, 4.8929, 5.0341000000000005]","[4.2013, 4.3063, 4.4225, 4.5498, 4.6851, 4.822, 4.9573, 5.0989]",0.0072,0.0072,20,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,804,36001,804,1.6.2,804_stage_training_v4_20230322-101137,2023-03-22,10:11:49.958116,10:40:24.385763
177,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,1046.25931,1051.416113,5.156803000000083,2.8206,4.1567,1.3360999999999996,3.8206,4.1400000000000015,0.31940000000000035,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[0.0038, 4.1400000000000015, 4.2683, 4.3747, 4.5012, 4.6461000000000015, 4.7956, 4.9463, 5.0887]","[0.0458, 4.2008, 4.3138000000000005, 4.4339, 4.5711, 4.7174000000000005, 4.8713000000000015, 5.0127000000000015]",0.0072,0.0072,20,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,804,36001,804,1.6.2,804_stage_training_v4_20230322-101137,2023-03-22,10:11:49.958116,10:40:24.385763
178,0,0.0,0,1,0,0,0.0,1.0,1.0,1.0,1,1051.43101,1058.514713,7.083703000000013,2.8181000000000003,4.0836000000000015,1.2655000000000012,3.8253,4.0741000000000005,0.2488000000000001,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.2255, 4.3347, 4.44, 4.5687000000000015, 4.6931, 4.8602, 5.0355]","[4.2659, 4.3795, 4.4999, 4.6204, 4.7691, 4.9187, 5.0812]",[4.0741000000000005],[4.135],0.0072,0.0072,20,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,804,36001,804,1.6.2,804_stage_training_v4_20230322-101137,2023-03-22,10:11:49.958116,10:40:24.385763
179,1,1.0,1,0,0,0,1.0,0.0,1.0,1.0,1,1058.53061,1063.711314,5.180703999999878,2.8206,4.1806,1.36,3.8206,4.1639,0.3432999999999997,iaa,iaa,1,,0,0,1,1,70.0,70.0,[4.1808000000000005],[4.2227000000000015],"[4.1639, 4.3013, 4.4066, 4.5117, 4.6452, 4.7865, 4.9355, 5.0854]","[4.2259, 4.3459, 4.4502000000000015, 4.5729000000000015, 4.7168, 4.8566, 5.0109, 5.1562]",0.0072,0.0072,20,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,804,36001,804,1.6.2,804_stage_training_v4_20230322-101137,2023-03-22,10:11:49.958116,10:40:24.385763
180,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,1063.72481,1068.817214,5.092403999999988,2.8206,4.0923,1.2716999999999996,3.8206,4.0756000000000006,0.25500000000000034,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.0756000000000006, 4.1785000000000005, 4.272, 4.3895, 4.5202, 4.657, 4.8001000000000005, 4.947500000000002]","[4.1116, 4.2149, 4.3296, 4.4527, 4.5859000000000005, 4.7254000000000005, 4.8722, 5.0151]",0.0072,0.0072,20,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,804,36001,804,1.6.2,804_stage_training_v4_20230322-101137,2023-03-22,10:11:49.958116,10:40:24.385763
181,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,1068.83301,1073.913514,5.080504000000018,2.8206,4.0804,1.2597999999999998,3.8206,4.0637,0.24309999999999965,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.0637, 4.1795, 4.2803, 4.3716, 4.4098000000000015, 4.5507, 4.6816, 4.8434, 4.9843]","[0.0389, 4.1092, 4.2207, 4.3455, 4.3741, 4.4768, 4.6165, 4.7556, 4.9063, 5.0488]",0.0072,0.0072,20,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,804,36001,804,1.6.2,804_stage_training_v4_20230322-101137,2023-03-22,10:11:49.958116,10:40:24.385763
182,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,1073.92691,1079.014613,5.087703000000147,2.8206,4.0876,1.2670000000000001,3.8206,4.0709,0.2502999999999997,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.0709, 4.176, 4.2864, 4.4028, 4.5338, 4.6706, 4.8147, 4.9726]","[4.1114000000000015, 4.2221, 4.343, 4.4671, 4.6019000000000005, 4.7455, 4.8899, 5.0335]",0.0072,0.0072,20,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,804,36001,804,1.6.2,804_stage_training_v4_20230322-101137,2023-03-22,10:11:49.958116,10:40:24.385763
183,0,0.0,0,1,0,0,0.0,1.0,1.0,1.0,1,1079.03301,1086.105414,7.072404000000006,2.8181000000000003,4.0723,1.2542,3.8253,4.0628,0.23749999999999985,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.2883, 4.3904000000000005, 4.5018]","[4.3278, 4.4362, 4.5545]","[4.0628, 4.1677, 4.6248000000000005, 4.7383000000000015, 4.8557000000000015, 4.9962, 5.1396000000000015, 5.2783000000000015, 5.4249, 5.5639, 5.7203, 5.8768, 6.034000000000002, 6.1879, 6.4985, 6.821700000000001]","[4.0768, 4.2224, 4.6725, 4.7898000000000005, 4.9213000000000005, 5.0646, 5.2082000000000015, 5.3497, 5.4921000000000015, 5.6386, 5.7903, 5.9422000000000015, 6.0958000000000006, 6.2454, 6.5440000000000005, 6.8572000000000015]",0.0072,0.0072,20,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,804,36001,804,1.6.2,804_stage_training_v4_20230322-101137,2023-03-22,10:11:49.958116,10:40:24.385763
184,1,1.0,1,0,0,0,1.0,0.0,1.0,1.0,1,1086.12101,1091.207514,5.086503999999877,2.8206,4.0864,1.2658,3.8206,4.0697,0.2490999999999999,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.0697, 4.1236000000000015, 4.1694, 4.2696000000000005, 4.3857, 4.5187, 4.663, 4.8047, 4.9502000000000015]","[4.0962000000000005, 4.1281, 4.2065, 4.3244, 4.4496, 4.5883, 4.7385, 4.8741, 5.0193]",0.0072,0.0072,20,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,804,36001,804,1.6.2,804_stage_training_v4_20230322-101137,2023-03-22,10:11:49.958116,10:40:24.385763
185,0,0.0,0,1,0,0,0.0,1.0,1.0,1.0,1,1091.22281,1098.330214,7.107404000000089,2.8181000000000003,4.1073,1.2892,3.8253,4.0978,0.2725,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.0989, 4.1834, 4.2782, 4.3755000000000015, 4.5124, 4.7761000000000005, 4.9228000000000005, 5.0878000000000005]","[4.1114000000000015, 4.2179, 4.316, 4.4359, 4.566, 4.8347000000000016, 4.9739, 5.1166]","[4.0978, 4.6412, 4.9259, 5.0789, 5.2241, 5.3871]","[0.043300000000000005, 4.1121, 4.6914, 4.9287, 5.1318, 5.2813, 5.428]",0.0072,0.0072,20,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,804,36001,804,1.6.2,804_stage_training_v4_20230322-101137,2023-03-22,10:11:49.958116,10:40:24.385763
186,0,0.0,0,1,0,0,0.0,0.0,1.0,1.0,1,1098.34671,1105.449313,7.1026030000000455,2.8181000000000003,4.1025,1.2843999999999998,3.8253,4.093,0.2676999999999996,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.1949000000000005, 4.2967, 4.3965000000000005, 4.5244, 4.6516, 4.7889, 4.9523, 5.1241]","[4.2331, 4.3368, 4.4528, 4.5802000000000005, 4.7039, 4.8557000000000015, 5.0098, 5.1686000000000005]",[4.093],[4.123],0.0072,0.0072,20,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,804,36001,804,1.6.2,804_stage_training_v4_20230322-101137,2023-03-22,10:11:49.958116,10:40:24.385763
187,0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,1,1105.46521,1110.624413,5.159202999999934,2.8181000000000003,4.1591000000000005,1.3410000000000002,3.8253,4.1424,0.31709999999999994,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.1424, 4.2549, 4.3436, 4.4524, 4.5645, 4.7016, 4.8293, 4.9852, 5.1361]","[4.1823000000000015, 4.274, 4.3802, 4.4969, 4.6182, 4.7527, 4.8883, 5.0408]",[],[],0.0072,0.0072,20,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,804,36001,804,1.6.2,804_stage_training_v4_20230322-101137,2023-03-22,10:11:49.958116,10:40:24.385763
188,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1110.63851,1115.722213,5.083703000000014,2.8181000000000003,4.0836000000000015,1.2655000000000012,3.8253,4.0669,0.24160000000000004,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.0669, 4.1808000000000005, 4.2823, 4.4106000000000005, 4.5446, 4.6772, 4.8247, 4.9736]","[0.0111, 4.1112, 4.2167, 4.338, 4.4701, 4.6001, 4.7386, 4.8799, 5.0357]",[],[],0.0072,0.0072,20,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,804,36001,804,1.6.2,804_stage_training_v4_20230322-101137,2023-03-22,10:11:49.958116,10:40:24.385763
189,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,1115.73791,1122.855813,7.117902999999843,2.8206,4.1178,1.2971999999999997,3.8206,4.1083,0.2876999999999996,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[4.1083, 4.2566000000000015, 5.4896]","[4.1675, 4.2954, 5.5005000000000015]","[4.1139, 4.3719, 4.4989]","[4.158, 4.4179, 4.5489000000000015]",0.0072,0.0072,20,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,804,36001,804,1.6.2,804_stage_training_v4_20230322-101137,2023-03-22,10:11:49.958116,10:40:24.385763
190,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,1122.87071,1128.050114,5.179403999999977,2.8181000000000003,4.1793000000000005,1.3612000000000002,3.8253,4.1626,0.33729999999999993,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.1626, 4.2666, 4.3606, 4.4648, 4.5832000000000015, 4.7155000000000005, 4.8495, 4.9864000000000015, 5.1516]","[4.2013, 4.2991, 4.4044, 4.5152, 4.6368, 4.7731, 4.9044, 5.0472]",[],[],0.0072,0.0072,20,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,804,36001,804,1.6.2,804_stage_training_v4_20230322-101137,2023-03-22,10:11:49.958116,10:40:24.385763
191,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,1128.06601,1135.227214,7.161203999999998,2.8206,4.1611,1.3405,3.8206,4.1516,0.331,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[4.1516, 4.2801, 4.4269]","[0.0051, 4.1975, 4.3195000000000014, 4.4354000000000005]","[4.187, 4.3943]","[4.1957, 4.4425]",0.0072,0.0072,20,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,804,36001,804,1.6.2,804_stage_training_v4_20230322-101137,2023-03-22,10:11:49.958116,10:40:24.385763
192,1,0.0,0,1,0,0,0.0,0.0,0.0,1.0,1,1135.24451,1142.4145130000004,7.170002999999952,2.8206,4.1699,1.3493,3.8206,4.1604,0.3397999999999999,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[4.1604, 4.2832]","[4.2023, 4.3382000000000005]",[],[],0.0072,0.0072,20,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,804,36001,804,1.6.2,804_stage_training_v4_20230322-101137,2023-03-22,10:11:49.958116,10:40:24.385763
193,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,1142.42961,1147.635014,5.205404000000044,2.8181000000000003,4.2053,1.3872,3.8253,4.1886,0.3632999999999997,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.1886, 4.2918, 4.3904000000000005, 4.5001000000000015, 4.6259000000000015, 4.7486000000000015, 4.8814, 5.0145, 5.1653]","[4.2282, 4.3246, 4.4319000000000015, 4.5517, 4.6745, 4.8027000000000015, 4.9332, 5.0743]",[],[],0.0072,0.0072,20,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,804,36001,804,1.6.2,804_stage_training_v4_20230322-101137,2023-03-22,10:11:49.958116,10:40:24.385763
194,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,1147.65191,1154.824614,7.172704000000068,2.8206,4.1726,1.352,3.8206,4.1631,0.3424999999999998,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[4.1631, 4.2936000000000005, 4.4046, 4.5761]","[4.2029000000000005, 4.3258, 4.4577, 4.6106]","[4.3079, 4.7472]","[4.3210000000000015, 4.7797]",0.0072,0.0072,20,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,804,36001,804,1.6.2,804_stage_training_v4_20230322-101137,2023-03-22,10:11:49.958116,10:40:24.385763
