Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,ILDRep,Port1In,Port1Out,Port2In,Port2Out,ValveLeft,ValveRight,AW,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,RespWin,ITI,WarmUp,RecoveryMode,P,PRight,Blocks,StimDur,Delay,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd,AWTrials,BlockLen
136,0,0.0,0,1,0,0,0.0,0.0,1.0,1.0,1,816.5623320000003,823.849336,7.287004000000024,2.8181000000000003,4.2869,1.4688,3.8181,4.2774,0.4592999999999998,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.3749, 4.5308]","[4.4037000000000015, 4.5625]","[4.2774, 4.6706]","[4.3053, 4.7119]",0.0072,0.0082,20,0.5,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM36,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,791,36003,791,1.6.2,791_stage_training_v4_20230328-100159,2023-03-28,10:02:10.834775,11:02:53.539491,,
137,0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,1,823.860932,829.021336,5.160403999999971,2.8181000000000003,4.1603,1.3422,3.8181,4.1436,0.3254999999999999,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.1436, 4.2728, 4.3694000000000015, 4.485, 4.6019000000000005, 4.7232, 4.8524, 4.9746000000000015, 5.106]","[4.1743000000000015, 4.2985, 4.4112, 4.5293, 4.6450000000000005, 4.7729, 4.8946000000000005, 5.0172, 5.1556000000000015]",[],[],0.0072,0.0082,20,0.5,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM36,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,791,36003,791,1.6.2,791_stage_training_v4_20230328-100159,2023-03-28,10:02:10.834775,11:02:53.539491,,
138,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,829.034932,834.166836,5.131903999999963,2.8206,4.1318,1.3112,3.8206,4.1141000000000005,0.2935000000000003,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[5.038],[5.0582],"[4.1141000000000005, 4.2513000000000005, 4.3334, 4.4434000000000005, 4.55, 4.6558, 4.7748, 4.8853]","[4.1546, 4.2615, 4.368, 4.4776, 4.5766, 4.6909, 4.8021, 4.9204]",0.0072,0.0082,20,0.5,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM36,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,791,36003,791,1.6.2,791_stage_training_v4_20230328-100159,2023-03-28,10:02:10.834775,11:02:53.539491,,
139,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,834.189432,839.3220359999997,5.132604000000015,2.8206,4.1325,1.3119,3.8206,4.1148,0.2941999999999996,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.1148, 4.2128000000000005, 4.3045, 4.4238, 4.5417000000000005, 4.6625000000000005, 4.7873, 4.9203, 5.0552]","[4.1451, 4.238, 4.3448, 4.4637, 4.5771000000000015, 4.6984, 4.8235, 4.9558, 5.088]",0.0072,0.0082,20,0.5,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM36,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,791,36003,791,1.6.2,791_stage_training_v4_20230328-100159,2023-03-28,10:02:10.834775,11:02:53.539491,,
140,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,839.333032,844.486636,5.153603999999973,2.8206,4.1535,1.3329,3.8206,4.1358000000000015,0.3152000000000004,iaa,iaa,1,,0,0,1,1,70.0,70.0,[5.0760000000000005],[5.0877],"[4.1358000000000015, 4.2486000000000015, 4.3545, 4.5877, 4.7087, 4.8236, 4.9333, 5.0596000000000005]","[4.1628, 4.2801, 4.3887, 4.6254, 4.7412, 4.8541, 4.9639999999999995, 5.0716]",0.0072,0.0082,20,0.5,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM36,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,791,36003,791,1.6.2,791_stage_training_v4_20230328-100159,2023-03-28,10:02:10.834775,11:02:53.539491,,
141,0,0.0,0,1,0,0,0.0,1.0,1.0,1.0,1,844.498832,851.652036,7.15320399999996,2.8181000000000003,4.1531,1.335,3.8181,4.1436,0.3254999999999999,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[4.5374],[4.5798000000000005],"[4.1436, 4.2501, 4.3917]","[4.1720000000000015, 4.2847, 4.4186000000000005]",0.0072,0.0082,20,0.5,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM36,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,791,36003,791,1.6.2,791_stage_training_v4_20230328-100159,2023-03-28,10:02:10.834775,11:02:53.539491,,
142,0,0.0,0,1,0,0,0.0,0.0,1.0,1.0,1,851.680332,858.8287359999997,7.148404000000028,2.8181000000000003,4.1483,1.3301999999999996,3.8181,4.1388,0.32069999999999954,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[4.484],[4.5131000000000006],"[4.1388, 4.3051]","[4.1744, 4.3318]",0.0072,0.0082,20,0.5,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM36,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,791,36003,791,1.6.2,791_stage_training_v4_20230328-100159,2023-03-28,10:02:10.834775,11:02:53.539491,,
143,0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,1,858.840832,864.0046359999999,5.163804000000027,2.8181000000000003,4.1637,1.3456,3.8181,4.147,0.3289,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.147, 4.2534, 4.3407, 4.4503, 4.5683, 4.6947, 4.8206000000000016, 4.958, 5.0797]","[4.1809, 4.2732, 4.3804, 4.4967000000000015, 4.6173, 4.7425000000000015, 4.8737, 4.9999, 5.1190000000000015]",[],[],0.0072,0.0082,20,0.5,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM36,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,791,36003,791,1.6.2,791_stage_training_v4_20230328-100159,2023-03-28,10:02:10.834775,11:02:53.539491,,
144,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,864.025632,871.1308359999997,7.1052040000000725,2.8206,4.1051,1.2845,3.8206,4.0956,0.2749999999999999,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[4.0956],[4.1365],[],[],0.0072,0.0082,20,0.5,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM36,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,791,36003,791,1.6.2,791_stage_training_v4_20230328-100159,2023-03-28,10:02:10.834775,11:02:53.539491,,
145,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,871.1434320000003,876.324536,5.181104000000005,2.8181000000000003,4.181,1.3628999999999998,3.8181,4.1643,0.3461999999999996,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.1643, 4.4153, 4.5239, 4.6338, 4.7524000000000015, 4.8758]","[4.2051, 4.453, 4.5633, 4.6797, 4.7899, 4.9211]",[4.2971],[4.3381],0.0072,0.0082,20,0.5,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM36,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,791,36003,791,1.6.2,791_stage_training_v4_20230328-100159,2023-03-28,10:02:10.834775,11:02:53.539491,,
146,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,876.336232,881.4471359999999,5.110904000000005,2.8181000000000003,4.1108,1.2927,3.8181,4.0941,0.2759999999999998,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.0941, 4.1930000000000005, 4.2807, 4.394, 4.5124, 4.6344, 4.7633, 4.8905, 5.0253000000000005]","[4.1343000000000005, 4.2192, 4.325, 4.4367, 4.5539000000000005, 4.6766000000000005, 4.8068, 4.9312000000000005, 5.0629]",[],[],0.0072,0.0082,20,0.5,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM36,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,791,36003,791,1.6.2,791_stage_training_v4_20230328-100159,2023-03-28,10:02:10.834775,11:02:53.539491,,
147,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,881.464432,886.567236,5.102803999999992,2.8181000000000003,4.1027000000000005,1.2846000000000002,3.8181,4.086,0.2679,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.086, 4.1663000000000014, 4.2654000000000005, 4.3794, 4.4994000000000005, 4.6195, 4.7414000000000005, 4.8692, 5.0230000000000015]","[4.1065000000000005, 4.2008, 4.3069000000000015, 4.4215, 4.5403, 4.6624, 4.779, 4.9103, 5.0529]",[],[],0.0072,0.0082,20,0.5,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM36,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,791,36003,791,1.6.2,791_stage_training_v4_20230328-100159,2023-03-28,10:02:10.834775,11:02:53.539491,,
148,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,886.579832,891.7052359999999,5.125404000000003,2.8181000000000003,4.1253,1.3072,3.8181,4.1086,0.29049999999999976,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.1086, 4.2496, 4.3663, 4.4841000000000015, 4.5923, 4.7121, 4.828, 4.9504, 5.0783000000000005]","[4.1505, 4.2848000000000015, 4.4087000000000005, 4.5246, 4.6400000000000015, 4.7577, 4.8758, 4.9988, 5.1239]",[],[],0.0072,0.0082,20,0.5,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM36,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,791,36003,791,1.6.2,791_stage_training_v4_20230328-100159,2023-03-28,10:02:10.834775,11:02:53.539491,,
149,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,891.719732,898.8360359999997,7.116304000000013,2.8206,4.1162,1.2956,3.8206,4.1067,0.2860999999999998,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[4.1067, 4.349, 4.4428, 4.5741000000000005, 4.7185000000000015, 4.8713000000000015, 4.9968, 5.1321, 5.2923, 5.4347]","[4.1238, 4.375, 4.493, 4.6075, 4.7648, 4.9077, 5.0383, 5.1823000000000015, 5.3204, 5.4750000000000005]",[],[],0.0072,0.0082,20,0.5,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM36,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,791,36003,791,1.6.2,791_stage_training_v4_20230328-100159,2023-03-28,10:02:10.834775,11:02:53.539491,,
150,1,0.0,1,0,0,0,1.0,0.0,1.0,0.0,1,898.8468320000003,903.936336,5.089504000000034,2.8206,4.0894,1.2688,3.8206,4.0717,0.2510999999999997,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[5.0225],[5.0425],"[4.0717, 4.1977, 4.2916, 4.4019, 4.5112000000000005, 4.6307, 4.7628, 4.8765]","[4.1038000000000014, 4.2162000000000015, 4.3228, 4.4389, 4.5472, 4.6625000000000005, 4.7942, 4.9079000000000015]",0.0072,0.0082,20,0.5,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM36,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,791,36003,791,1.6.2,791_stage_training_v4_20230328-100159,2023-03-28,10:02:10.834775,11:02:53.539491,,
151,0,0.0,0,1,0,0,0.0,1.0,1.0,1.0,1,903.948632,911.1228359999999,7.174204000000032,2.8181000000000003,4.1741,1.3559999999999999,3.8181,4.1646,0.3464999999999998,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.448, 4.6417, 4.794300000000002]","[4.4923, 4.6708, 4.819]","[4.1646, 4.3255]","[4.202, 4.3564]",0.0072,0.0082,20,0.5,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM36,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,791,36003,791,1.6.2,791_stage_training_v4_20230328-100159,2023-03-28,10:02:10.834775,11:02:53.539491,,
152,0,0.0,0,1,0,0,0.0,0.0,1.0,1.0,1,911.135232,918.2971359999999,7.1619040000000505,2.8181000000000003,4.1618,1.3437,3.8181,4.1523,0.33420000000000005,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.258, 4.5469, 5.1494]","[4.2934, 4.5893000000000015, 5.1858]","[4.1523, 4.3979, 4.6957, 4.8401000000000005]","[4.1850000000000005, 4.4331000000000005, 4.7376000000000005, 4.883]",0.0072,0.0082,20,0.5,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM36,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,791,36003,791,1.6.2,791_stage_training_v4_20230328-100159,2023-03-28,10:02:10.834775,11:02:53.539491,,
153,1,1.0,1,0,0,0,1.0,0.0,1.0,1.0,1,918.3200320000001,923.4801359999999,5.160104000000047,2.8206,4.16,1.3394,3.8206,4.1423000000000005,0.3217000000000003,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.1423000000000005, 4.2568, 4.3417, 4.4497, 4.573]","[4.1798, 4.2806000000000015, 4.3786000000000005, 4.4824, 4.6019000000000005]",0.0072,0.0082,20,0.5,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM36,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,791,36003,791,1.6.2,791_stage_training_v4_20230328-100159,2023-03-28,10:02:10.834775,11:02:53.539491,,
154,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,923.492932,928.664736,5.171803999999952,2.8181000000000003,4.1717,1.3536,3.8181,4.155,0.3369,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.155, 4.2642, 4.3656000000000015, 4.4801, 4.5969000000000015, 4.7239, 4.8623, 5.0141]","[4.1819000000000015, 4.2959000000000005, 4.4082, 4.5211000000000015, 4.6457000000000015, 4.7627000000000015, 4.9075000000000015, 5.05]",[],[],0.0072,0.0082,20,0.5,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM36,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,791,36003,791,1.6.2,791_stage_training_v4_20230328-100159,2023-03-28,10:02:10.834775,11:02:53.539491,,
155,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,928.686132,933.827336,5.141203999999902,2.8181000000000003,4.1411,1.3229999999999995,3.8181,4.1244000000000005,0.30630000000000024,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.1244000000000005, 4.2431, 4.3469000000000015, 4.4569, 4.5689, 4.6868, 4.8079, 4.933400000000002, 5.0487]","[4.1612, 4.272, 4.3827, 4.4955, 4.612, 4.7263, 4.8533, 4.9709, 5.0899]",[],[],0.0072,0.0082,20,0.5,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM36,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,791,36003,791,1.6.2,791_stage_training_v4_20230328-100159,2023-03-28,10:02:10.834775,11:02:53.539491,,
156,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,933.852132,940.946436,7.0943039999999655,2.8206,4.0942,1.2735999999999996,3.8206,4.0847,0.2640999999999996,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[0.0145, 0.0229, 4.0847, 4.2153, 4.346]","[0.0158, 0.0267, 4.1261, 4.251, 4.3677]",[],[],0.0072,0.0082,20,0.5,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM36,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,791,36003,791,1.6.2,791_stage_training_v4_20230328-100159,2023-03-28,10:02:10.834775,11:02:53.539491,,
157,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,940.9586320000001,946.147336,5.188704000000031,2.8181000000000003,4.1886,1.3704999999999998,3.8181,4.1719,0.3537999999999997,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.1719, 4.2890000000000015, 4.3879, 4.4877, 4.6011000000000015, 4.7185000000000015, 4.8379, 4.9599, 5.0841]","[4.2166000000000015, 4.3223, 4.4254, 4.5363, 4.6497, 4.7674, 4.8841, 5.0074000000000005, 5.1266]",[],[],0.0072,0.0082,20,0.5,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM36,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,791,36003,791,1.6.2,791_stage_training_v4_20230328-100159,2023-03-28,10:02:10.834775,11:02:53.539491,,
158,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,946.1633320000001,953.2707359999999,7.1074040000000895,2.8206,4.1073,1.2867000000000002,3.8206,4.0978,0.2772000000000001,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[0.0149, 4.0978, 4.2203]","[0.0351, 4.1339000000000015, 4.2495]",[],[],0.0072,0.0082,20,0.5,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM36,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,791,36003,791,1.6.2,791_stage_training_v4_20230328-100159,2023-03-28,10:02:10.834775,11:02:53.539491,,
159,1,0.0,0,1,0,0,0.0,0.0,0.0,1.0,1,953.286932,960.4086359999999,7.1217040000000225,2.8206,4.1216,1.3009999999999995,3.8206,4.1121,0.29149999999999965,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[4.1121, 4.2302, 4.3815, 5.247000000000001]","[4.1436, 4.2587, 4.4249, 5.2906]",[],[],0.0072,0.0082,20,0.5,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM36,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,791,36003,791,1.6.2,791_stage_training_v4_20230328-100159,2023-03-28,10:02:10.834775,11:02:53.539491,,
160,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,960.419532,965.579936,5.160403999999971,2.8181000000000003,4.1603,1.3422,3.8181,4.1436,0.3254999999999999,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.1436, 4.2773, 4.3861, 4.5063, 4.6295, 4.7522, 4.8746, 5.0095, 5.1508]","[4.1842000000000015, 4.3155, 4.4314, 4.5577000000000005, 4.6713000000000005, 4.7925, 4.9218, 5.0517]",[],[],0.0072,0.0082,20,0.5,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM36,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,791,36003,791,1.6.2,791_stage_training_v4_20230328-100159,2023-03-28,10:02:10.834775,11:02:53.539491,,
161,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,965.591732,972.720736,7.129004000000008,2.8206,4.1289,1.3082999999999996,3.8206,4.1194000000000015,0.2988000000000004,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[4.1194000000000015, 4.2291]","[0.0187, 4.1495000000000015, 4.266]",[],[],0.0072,0.0082,20,0.5,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM36,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,791,36003,791,1.6.2,791_stage_training_v4_20230328-100159,2023-03-28,10:02:10.834775,11:02:53.539491,,
162,1,0.0,1,0,0,0,1.0,0.0,1.0,0.0,1,972.754932,977.9175359999999,5.162603999999988,2.8206,4.1625000000000005,1.3419000000000003,3.8206,4.1448,0.3241999999999998,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.1448, 4.2712, 4.3893, 4.7821]","[4.1841, 4.3095, 4.4286, 4.8126000000000015]",0.0072,0.0082,20,0.5,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM36,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,791,36003,791,1.6.2,791_stage_training_v4_20230328-100159,2023-03-28,10:02:10.834775,11:02:53.539491,,
163,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,977.948432,983.103036,5.154603999999949,2.8181000000000003,4.1545000000000005,1.3364000000000005,3.8181,4.1378,0.3197000000000001,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.1378, 4.2361, 4.3443000000000005, 4.4628000000000005, 4.5839, 4.7091, 4.8365, 4.9722, 5.1186]","[4.1715, 4.2730000000000015, 4.3877000000000015, 4.5031, 4.6281, 4.7519, 4.8776, 5.0207000000000015, 5.1539]",[],[],0.0072,0.0082,20,0.5,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM36,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,791,36003,791,1.6.2,791_stage_training_v4_20230328-100159,2023-03-28,10:02:10.834775,11:02:53.539491,,
164,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,983.134232,988.2976359999999,5.163404000000014,2.8181000000000003,4.1633,1.3451999999999993,3.8181,4.1466,0.3285,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.1466, 4.2498000000000005, 4.3658, 4.4855, 4.5989, 4.7194, 4.8446, 4.9797, 5.1122000000000005]","[4.1781000000000015, 4.2945, 4.4143, 4.5249000000000015, 4.6397, 4.7627000000000015, 4.8894, 5.0109, 5.1435]",[],[],0.0072,0.0082,20,0.5,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM36,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,791,36003,791,1.6.2,791_stage_training_v4_20230328-100159,2023-03-28,10:02:10.834775,11:02:53.539491,,
165,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,988.317132,995.417736,7.1006039999999775,2.8206,4.1005,1.2799,3.8206,4.091,0.2704,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[4.091, 4.1883, 4.3027000000000015, 4.4278, 4.561, 4.7045]","[4.1272, 4.2259, 4.3325000000000005, 4.4717, 4.6058, 4.7444000000000015]",[],[],0.0072,0.0082,20,0.5,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM36,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,791,36003,791,1.6.2,791_stage_training_v4_20230328-100159,2023-03-28,10:02:10.834775,11:02:53.539491,,
166,1,0.0,0,1,0,0,0.0,0.0,0.0,1.0,1,995.429432,1002.5449359999999,7.115503999999987,2.8206,4.1154,1.2948,3.8206,4.1059,0.2852999999999999,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[4.1059, 4.2324]","[4.1461000000000015, 4.2727]",[4.5458],[4.5777],0.0072,0.0082,20,0.5,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM36,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,791,36003,791,1.6.2,791_stage_training_v4_20230328-100159,2023-03-28,10:02:10.834775,11:02:53.539491,,
167,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,1002.583732,1007.797836,5.214103999999907,2.8181000000000003,4.2139999999999995,1.3958999999999993,3.8181,4.1973,0.3792,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.1973, 4.3130000000000015, 4.4205000000000005, 4.5409000000000015, 4.6672, 4.7945, 4.9144000000000005, 5.0459000000000005, 5.1922000000000015]","[4.2309, 4.352, 4.4671, 4.5879, 4.7164, 4.8357, 4.9592, 5.0864]",[],[],0.0072,0.0082,20,0.5,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM36,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,791,36003,791,1.6.2,791_stage_training_v4_20230328-100159,2023-03-28,10:02:10.834775,11:02:53.539491,,
168,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,1007.833832,1012.982236,5.148403999999914,2.8206,4.1483,1.3276999999999997,3.8206,4.1306,0.31000000000000005,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[4.2436, 4.3487]","[4.2796, 4.3862000000000005]","[4.1306, 4.4811000000000005, 4.6000000000000005, 4.7037, 4.8130000000000015, 4.9256, 5.0483]","[4.1654, 4.5225, 4.6288, 4.7409, 4.8467, 4.9571000000000005, 5.078]",0.0072,0.0082,20,0.5,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM36,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,791,36003,791,1.6.2,791_stage_training_v4_20230328-100159,2023-03-28,10:02:10.834775,11:02:53.539491,,
169,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,1013.019632,1018.1114359999999,5.0918040000000255,2.8206,4.0917,1.2711,3.8206,4.074,0.2533999999999996,iaa,iaa,1,,0,0,1,1,70.0,70.0,[4.9004],[4.9393],"[4.074, 4.1894, 4.293, 4.408, 4.5246, 4.6428, 4.7695]","[0.008700000000000001, 4.1019000000000005, 4.2211, 4.3298000000000005, 4.4434000000000005, 4.5550000000000015, 4.6756, 4.7994]",0.0072,0.0082,20,0.5,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM36,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,791,36003,791,1.6.2,791_stage_training_v4_20230328-100159,2023-03-28,10:02:10.834775,11:02:53.539491,,
170,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,1018.122732,1023.248836,5.126103999999941,2.8181000000000003,4.126,1.3079,3.8181,4.1093,0.2911999999999999,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.1093, 4.2119, 4.3028, 4.4088, 4.5187, 4.636, 4.7679, 4.8900000000000015, 5.024]","[4.1399, 4.2397, 4.3429, 4.449, 4.5574, 4.6864, 4.7994, 4.9326, 5.0646]",[],[],0.0072,0.0082,20,0.5,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM36,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,791,36003,791,1.6.2,791_stage_training_v4_20230328-100159,2023-03-28,10:02:10.834775,11:02:53.539491,,
