Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,Evidence,EviRep,Coherence,Port1In,Port1Out,Port2In,Port2Out,AW,Switch,Timeout,Fixation,Stage,Substage,Motor,REC,Progression,CB,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd
219,0,0.0,0,1,0,,0.0,1.0,1.0,1.0,1,2065.680511,2076.386213,10.7057020000002,3.3258,4.7057,1.3799,4.4853000000000005,4.6962,0.21089999999999964,beu,beu,-0.9,-0.9,0.04999999999999999,[],[],"[4.6962, 4.8905, 5.0614]","[4.7865, 4.9384000000000015, 5.1009]",10,0.5,2.0,0.5,4,1,4,1,1,0,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210923-103344,2021-09-23,10:33:52.924437,11:22:07.980107
220,0,0.0,1,0,0,,1.0,0.0,0.0,0.0,1,2076.398211,2085.190113,8.791901999999936,3.3233,4.3328000000000015,1.0095000000000014,4.4828,4.7749000000000015,0.2921000000000005,aar,aar,-1.0,-1.0,0.0,"[4.7749000000000015, 4.9343, 5.061, 5.1966, 5.3237000000000005, 5.4522]","[4.8340000000000005, 4.9716000000000005, 5.1011000000000015, 5.2287, 5.3553000000000015, 5.4878]",[],[],10,0.5,2.0,0.5,4,1,4,1,1,0,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210923-103344,2021-09-23,10:33:52.924437,11:22:07.980107
221,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,2085.202511,2093.967213,8.764701999999943,3.3194000000000004,4.3289,1.0094999999999996,4.4789,4.7477,0.2687999999999997,aae,aae,-1.0,1.0,0.0,"[4.7477, 4.9118, 5.0205, 5.162999999999999, 5.3, 5.4405, 5.5726, 5.7165, 5.8426]","[4.8037, 4.9309, 5.072, 5.1955, 5.3247, 5.4882, 5.6181, 5.7508, 5.886]",[],[],10,0.5,2.0,0.5,4,1,4,1,1,0,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210923-103344,2021-09-23,10:33:52.924437,11:22:07.980107
222,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,2093.979111,2102.670713,8.691601999999875,3.3221000000000003,4.3316,1.0094999999999996,4.4816,4.6746,0.1929999999999996,ahg,ahg,-1.0,1.0,0.0,"[4.6746, 4.8401000000000005, 4.9786, 5.1117, 5.2405, 5.3834, 5.5179]","[4.7474, 4.8934000000000015, 5.0222000000000016, 5.1486, 5.2786, 5.4116, 5.5531000000000015]",[],[],10,0.5,2.0,0.5,4,1,4,1,1,0,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210923-103344,2021-09-23,10:33:52.924437,11:22:07.980107
223,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,2102.681911,2111.385713,8.703801999999996,3.3267,4.3362,1.0094999999999996,4.4862,4.6868,0.20059999999999967,aqm,aqm,-1.0,1.0,0.0,"[4.6868, 4.8388, 4.9699, 5.1083, 5.246, 5.3713000000000015, 5.7667]","[4.7533, 4.8857, 5.0129, 5.1419000000000015, 5.2785, 5.4123, 5.810300000000002]",[],[],10,0.5,2.0,0.5,4,1,4,1,1,0,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210923-103344,2021-09-23,10:33:52.924437,11:22:07.980107
224,1,0.0,0,1,0,,0.0,1.0,0.0,1.0,1,2111.396211,2122.214213,10.81800199999998,3.3352,4.8180000000000005,1.4828000000000006,4.4947,4.8085,0.3138000000000005,uss,uss,1.0,-1.0,1.0,"[4.8085, 4.9855]","[4.8796, 5.0276000000000005]",[],[],10,0.5,2.0,0.5,4,1,4,1,1,0,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210923-103344,2021-09-23,10:33:52.924437,11:22:07.980107
225,1,0.0,0,1,0,,0.0,0.0,0.0,1.0,1,2122.226111,2133.040413,10.814302000000223,3.3280000000000003,4.8143,1.4863,4.4875,4.8048,0.3173000000000004,tlc,tlc,0.9,-0.9,0.95,[4.8048],[4.8684],[],[],10,0.5,2.0,0.5,4,1,4,1,1,0,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210923-103344,2021-09-23,10:33:52.924437,11:22:07.980107
226,0,1.0,1,0,0,,1.0,0.0,0.0,1.0,1,2133.051311,2141.758013,8.70670199999995,3.3237,4.3332000000000015,1.0095000000000014,4.4832,4.6897,0.20650000000000013,bfm,bfm,-0.9,0.9,0.04999999999999999,"[4.6897, 4.8497, 4.9964, 5.1358000000000015, 5.2809, 5.4108, 5.6746]","[4.7689, 4.8995000000000015, 5.0384, 5.1775, 5.3148, 5.4499, 5.7296000000000005]",[],[],10,0.5,2.0,0.5,4,1,4,1,1,0,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210923-103344,2021-09-23,10:33:52.924437,11:22:07.980107
227,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,2141.771811,2150.433513,8.66170199999988,3.3267,4.3362,1.0094999999999996,4.4862,4.6447,0.15850000000000009,bti,bti,-0.9,0.9,0.04999999999999999,"[4.6447, 4.8389000000000015, 4.9623, 5.1382, 5.5737000000000005]","[4.7155000000000005, 4.8637000000000015, 5.0258, 5.1881, 5.6176]",[],[],10,0.5,2.0,0.5,4,1,4,1,1,0,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210923-103344,2021-09-23,10:33:52.924437,11:22:07.980107
228,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,2150.445311,2159.176713,8.731401999999889,3.3294,4.3389000000000015,1.0095000000000014,4.4889,4.7169,0.22799999999999976,ura,ura,1.0,-1.0,1.0,[],[],"[4.7169, 4.8742, 4.9821, 5.1108, 5.6055]","[4.7571, 4.8919000000000015, 5.0217, 5.1445, 5.6382]",10,0.5,2.0,0.5,4,1,4,1,1,0,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210923-103344,2021-09-23,10:33:52.924437,11:22:07.980107
229,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,2159.188511,2167.991513,8.803002000000104,3.3264,4.3359000000000005,1.0095000000000005,4.4859,4.7860000000000005,0.3001000000000005,ait,ait,-1.0,-1.0,0.0,"[4.7860000000000005, 4.9766, 5.1283, 5.429200000000002]","[4.8617, 5.0194, 5.1592, 5.4611]",[],[],10,0.5,2.0,0.5,4,1,4,1,1,0,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210923-103344,2021-09-23,10:33:52.924437,11:22:07.980107
230,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,2168.007811,2176.787413,8.779602000000068,3.327,4.3365,1.0095,4.4865,4.7626,0.2760999999999996,auj,auj,-1.0,1.0,0.0,"[4.7626, 4.92, 5.0525, 5.1925, 5.3197]","[4.835, 4.9669, 5.094600000000002, 5.2250000000000005, 5.3625]",[],[],10,0.5,2.0,0.5,4,1,4,1,1,0,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210923-103344,2021-09-23,10:33:52.924437,11:22:07.980107
231,1,0.0,0,1,0,,0.0,1.0,0.0,1.0,1,2176.798411,2187.491313,10.692901999999776,3.3305,4.6929,1.3624,4.49,4.6834,0.1933999999999996,tph,tph,0.9,-0.9,0.95,[4.6834],[4.7516],[],[],10,0.5,2.0,0.5,4,1,4,1,1,0,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210923-103344,2021-09-23,10:33:52.924437,11:22:07.980107
232,1,0.0,0,1,0,,0.0,0.0,0.0,1.0,1,2187.504211,2198.264113,10.759902000000238,3.3306,4.7599,1.4293,4.4901,4.7504,0.2603,ttd,ttd,0.9,-0.9,0.95,"[4.7504, 5.129]","[4.8195000000000014, 5.1863]",[],[],10,0.5,2.0,0.5,4,1,4,1,1,0,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210923-103344,2021-09-23,10:33:52.924437,11:22:07.980107
233,1,0.0,0,1,0,,0.0,0.0,0.0,1.0,1,2198.274911,2209.038413,10.763502000000242,3.3313,4.7635000000000005,1.4322000000000004,4.4908,4.754,0.2632000000000003,tok,tok,0.9,-0.9,0.95,[4.754],[4.822],[],[],10,0.5,2.0,0.5,4,1,4,1,1,0,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210923-103344,2021-09-23,10:33:52.924437,11:22:07.980107
234,1,0.0,0,1,0,,0.0,0.0,0.0,1.0,1,2209.049011,2219.790813,10.741802000000007,3.3306,4.7418000000000005,1.4112000000000005,4.4901,4.7323,0.2422000000000004,uoh,uoh,1.0,-1.0,1.0,[4.7323],[4.7983],[],[],10,0.5,2.0,0.5,4,1,4,1,1,0,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210923-103344,2021-09-23,10:33:52.924437,11:22:07.980107
235,1,0.0,0,1,0,,0.0,0.0,0.0,1.0,1,2219.804411,2230.541013,10.736601999999948,3.3322000000000003,4.7366,1.4044,4.4917,4.7271,0.2354000000000003,tno,tno,0.9,-0.9,0.95,"[4.7271, 4.9205000000000005]","[4.7814000000000005, 4.9598]",[],[],10,0.5,2.0,0.5,4,1,4,1,1,0,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210923-103344,2021-09-23,10:33:52.924437,11:22:07.980107
236,1,0.0,0,1,0,,0.0,0.0,0.0,1.0,1,2230.556211,2241.280513,10.72430200000008,3.3337000000000003,4.7243,1.3906,4.4932,4.7148,0.22160000000000046,uor,uor,1.0,-1.0,1.0,"[4.7148, 5.1059]","[4.7642000000000015, 5.1617000000000015]",[4.9163000000000014],[4.9789],10,0.5,2.0,0.5,4,1,4,1,1,0,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210923-103344,2021-09-23,10:33:52.924437,11:22:07.980107
237,0,1.0,1,0,0,,1.0,0.0,0.0,1.0,1,2241.291111,2250.052713,8.761602000000039,3.3267,4.3362,1.0094999999999996,4.4862,4.7446,0.2584,bql,bql,-0.9,0.9,0.04999999999999999,"[4.7446, 4.9086, 5.0465, 5.1776, 5.3082, 5.443300000000002, 5.6001, 5.7351, 5.9059]","[4.8165, 4.9547, 5.0892, 5.2149, 5.3448, 5.4778, 5.6301000000000005, 5.7888, 5.9358]",[],[],10,0.5,2.0,0.5,4,1,4,1,1,0,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210923-103344,2021-09-23,10:33:52.924437,11:22:07.980107
238,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,2250.063411,2258.813013,8.749601999999868,3.3243,4.3338,1.0095,4.4838000000000005,4.7326000000000015,0.2488000000000001,ajl,ajl,-1.0,1.0,0.0,"[4.7326000000000015, 4.9046, 5.0579, 5.2, 5.3370000000000015, 5.4755]","[4.8081000000000005, 4.9573, 5.1036, 5.2381, 5.3763000000000005, 5.5147]",[],[],10,0.5,2.0,0.5,4,1,4,1,1,0,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210923-103344,2021-09-23,10:33:52.924437,11:22:07.980107
239,1,0.0,0,1,0,,0.0,1.0,0.0,1.0,1,2258.824211,2269.644113,10.819901999999725,3.3282000000000003,4.8199000000000005,1.4917000000000002,4.4877,4.8104000000000005,0.3227000000000002,tbn,tbn,0.9,-0.9,0.95,"[4.8104000000000005, 4.9933000000000005]","[4.8741, 5.0273]",[],[],10,0.5,2.0,0.5,4,1,4,1,1,0,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210923-103344,2021-09-23,10:33:52.924437,11:22:07.980107
240,1,0.0,0,1,0,,0.0,0.0,0.0,1.0,1,2269.658911,2280.418913,10.760001999999986,3.3361,4.76,1.4238999999999995,4.4956000000000005,4.7505000000000015,0.2549000000000001,utu,utu,1.0,-1.0,1.0,[4.7505000000000015],[4.8075],[4.9542],[5.0193],10,0.5,2.0,0.5,4,1,4,1,1,0,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210923-103344,2021-09-23,10:33:52.924437,11:22:07.980107
241,0,1.0,1,0,0,,1.0,0.0,0.0,1.0,1,2280.430911,2289.209913,8.779002000000219,3.3205,4.33,1.0095,4.48,4.7620000000000005,0.28200000000000003,abh,abh,-1.0,1.0,0.0,"[4.7620000000000005, 5.0412, 5.1892000000000005, 5.3518, 5.4928, 5.6349, 5.7829999999999995]","[4.8118, 5.0817000000000005, 5.2280000000000015, 5.3839999999999995, 5.5335, 5.6827000000000005, 5.8241000000000005]",[],[],10,0.5,2.0,0.5,4,1,4,1,1,0,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210923-103344,2021-09-23,10:33:52.924437,11:22:07.980107
242,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,2289.221911,2297.979213,8.757301999999981,3.323,4.3325000000000005,1.0095000000000005,4.4825,4.7403,0.2578000000000005,aaq,aaq,-1.0,1.0,0.0,"[4.7403, 4.8959, 5.0315, 5.1839, 5.3147, 5.4452, 5.6062, 5.7838]","[4.8136, 4.9451, 5.0775000000000015, 5.2207, 5.3539, 5.48, 5.6486, 5.8072]",[],[],10,0.5,2.0,0.5,4,1,4,1,1,0,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210923-103344,2021-09-23,10:33:52.924437,11:22:07.980107
243,1,0.0,0,1,0,,0.0,1.0,0.0,1.0,1,2297.989611,2308.786713,10.797101999999995,3.3322000000000003,4.7971,1.4649,4.4917,4.7876,0.2959000000000005,umo,umo,1.0,-1.0,1.0,"[4.7876, 4.9859]","[4.8488000000000016, 5.0064]",[],[],10,0.5,2.0,0.5,4,1,4,1,1,0,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210923-103344,2021-09-23,10:33:52.924437,11:22:07.980107
244,1,0.0,0,1,0,,0.0,0.0,0.0,1.0,1,2308.798511,2319.560014,10.761503000000177,3.3297000000000003,4.7615,1.4317999999999995,4.4892,4.752000000000002,0.2628000000000004,tpe,tpe,0.9,-0.9,0.95,[4.752000000000002],[4.8155],[4.9793],[4.9821],10,0.5,2.0,0.5,4,1,4,1,1,0,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210923-103344,2021-09-23,10:33:52.924437,11:22:07.980107
245,1,0.0,1,0,0,,1.0,0.0,1.0,0.0,1,2319.645111,2328.617113,8.972001999999975,3.3337000000000003,4.3432,1.0095,4.4932,4.9575000000000005,0.4643000000000006,ulu,ulu,1.0,-1.0,1.0,[],[],"[4.9575000000000005, 5.1273, 5.2537, 5.388]","[5.0144, 5.1644000000000005, 5.2996, 5.4226]",10,0.5,2.0,0.5,4,1,4,1,1,0,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210923-103344,2021-09-23,10:33:52.924437,11:22:07.980107
246,1,1.0,0,1,0,,0.0,1.0,0.0,0.0,1,2328.627111,2339.365313,10.738202,3.3264,4.7382,1.4118,4.4859,4.7287,0.2427999999999999,ued,ued,1.0,1.0,1.0,"[4.7287, 4.912]","[4.7924000000000015, 4.9531]",[],[],10,0.5,2.0,0.5,4,1,4,1,1,0,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210923-103344,2021-09-23,10:33:52.924437,11:22:07.980107
247,0,1.0,1,0,0,,1.0,0.0,0.0,1.0,1,2339.376711,2348.162613,8.785902000000078,3.3246,4.3341,1.0095,4.4841000000000015,4.7689,0.2847999999999997,ain,ain,-1.0,1.0,0.0,"[4.7689, 4.9346000000000005, 5.07, 5.2087, 5.3382000000000005, 5.4912, 5.6424]","[4.8394, 4.9815000000000005, 5.1162, 5.245900000000002, 5.3734, 5.5255, 5.682]",[],[],10,0.5,2.0,0.5,4,1,4,1,1,0,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210923-103344,2021-09-23,10:33:52.924437,11:22:07.980107
248,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,2348.173811,2356.957313,8.783501999999771,3.327,4.3365,1.0095,4.4865,4.7665000000000015,0.28000000000000025,auj,auj,-1.0,1.0,0.0,"[4.7665000000000015, 4.9283, 5.0644, 5.1962]","[4.8379, 4.9758, 5.1009, 5.2297]",[],[],10,0.5,2.0,0.5,4,1,4,1,1,0,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210923-103344,2021-09-23,10:33:52.924437,11:22:07.980107
249,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,2356.983011,2365.726413,8.74340200000006,3.3288,4.3383,1.0095,4.4883000000000015,4.7264,0.2380999999999993,buo,buo,-0.9,0.9,0.04999999999999999,"[4.7264, 4.8979, 5.0566, 5.2194, 5.330500000000002]","[4.7939, 4.9474, 5.0969999999999995, 5.2325, 5.380800000000002]",[],[],10,0.5,2.0,0.5,4,1,4,1,1,0,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210923-103344,2021-09-23,10:33:52.924437,11:22:07.980107
250,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,2365.738711,2374.533313,8.79460199999994,3.3213000000000004,4.3308,1.0094999999999996,4.4808,4.7776000000000005,0.2968000000000002,bfe,bfe,-0.9,0.9,0.04999999999999999,"[4.7776000000000005, 4.9531, 5.1072000000000015, 5.2468, 5.3951]","[4.8547, 5.0086, 5.1487, 5.2881, 5.4352]",[],[],10,0.5,2.0,0.5,4,1,4,1,1,0,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210923-103344,2021-09-23,10:33:52.924437,11:22:07.980107
251,1,0.0,0,1,0,,0.0,1.0,0.0,1.0,1,2374.544611,2385.347313,10.802702000000407,3.3251,4.8027000000000015,1.4776000000000016,4.4846,4.7932000000000015,0.3086000000000002,tdb,tdb,0.9,-0.9,0.95,"[4.7932000000000015, 4.9668, 5.1525]","[4.8478, 5.0356000000000005, 5.1960000000000015]",[],[],10,0.5,2.0,0.5,4,1,4,1,1,0,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210923-103344,2021-09-23,10:33:52.924437,11:22:07.980107
252,0,1.0,1,0,0,,1.0,0.0,0.0,1.0,1,2385.358611,2394.141013,8.78240199999982,3.3288,4.3383,1.0095,4.4883000000000015,4.7654000000000005,0.2770999999999999,asr,asr,-1.0,1.0,0.0,"[4.7654000000000005, 4.9675, 5.0790000000000015, 5.2179, 5.3516, 5.4944000000000015, 5.6274000000000015, 5.7739, 5.9349]","[4.8352, 4.9891000000000005, 5.1339000000000015, 5.2587, 5.3886, 5.521, 5.6656, 5.811, 5.9497]",[],[],10,0.5,2.0,0.5,4,1,4,1,1,0,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210923-103344,2021-09-23,10:33:52.924437,11:22:07.980107
253,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,2394.152211,2402.876313,8.72410200000013,3.3319,4.3414,1.0095,4.4914000000000005,4.7096,0.2181999999999995,tmo,tmo,0.9,-0.9,0.95,[],[],"[4.7096, 4.8694000000000015, 5.0001000000000015, 5.1367, 5.2695]","[4.7658000000000005, 4.9155000000000015, 5.0428000000000015, 5.1787, 5.308400000000002]",10,0.5,2.0,0.5,4,1,4,1,1,0,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210923-103344,2021-09-23,10:33:52.924437,11:22:07.980107
254,0,0.0,0,1,0,,0.0,1.0,1.0,1.0,1,2402.887511,2413.587713,10.70020199999999,3.327,4.7002000000000015,1.3732000000000015,4.4865,4.6907000000000005,0.20420000000000016,als,als,-1.0,-1.0,0.0,[],[],"[4.6907000000000005, 4.8619, 5.0678, 5.2287]","[4.7688000000000015, 4.9343, 5.1216, 5.2818000000000005]",10,0.5,2.0,0.5,4,1,4,1,1,0,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210923-103344,2021-09-23,10:33:52.924437,11:22:07.980107
255,0,0.0,1,0,0,,1.0,0.0,0.0,0.0,1,2413.601411,2422.377613,8.776202000000014,3.3242000000000003,4.3337,1.0095,4.4837,4.7592,0.2755000000000001,apf,apf,-1.0,-1.0,0.0,"[4.7592, 4.9332, 5.0855000000000015, 5.2143000000000015, 5.3464, 5.6149]","[4.8382000000000005, 4.9871, 5.1226, 5.2509000000000015, 5.3825, 5.6598000000000015]",[],[],10,0.5,2.0,0.5,4,1,4,1,1,0,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210923-103344,2021-09-23,10:33:52.924437,11:22:07.980107
256,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,2422.388611,2431.131513,8.742901999999956,3.3271,4.3366,1.0094999999999996,4.4866,4.7284000000000015,0.2418000000000005,teg,teg,0.9,-0.9,0.95,[],[],"[4.7284000000000015, 4.8876, 5.0245000000000015, 5.1489, 5.5399, 5.6977]","[4.7917000000000005, 4.9312000000000005, 5.0634000000000015, 5.1956000000000016, 5.5952, 5.7406000000000015]",10,0.5,2.0,0.5,4,1,4,1,1,0,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210923-103344,2021-09-23,10:33:52.924437,11:22:07.980107
257,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,2431.143711,2439.824013,8.680301999999756,3.3291,4.3386000000000005,1.0095000000000005,4.4886,4.6658,0.17720000000000002,uaq,uaq,1.0,1.0,1.0,[],[],"[4.6658, 4.6661, 4.9168, 5.038, 5.1736]","[4.666, 4.7028, 4.9511, 5.0789, 5.2189000000000005]",10,0.5,2.0,0.5,4,1,4,1,1,0,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210923-103344,2021-09-23,10:33:52.924437,11:22:07.980107
258,0,0.0,0,1,0,,0.0,1.0,1.0,1.0,1,2439.836011,2450.539313,10.703302000000349,3.3291,4.7033000000000005,1.3742000000000003,4.4886,4.6938,0.2052000000000005,ass,ass,-1.0,-1.0,0.0,[],[],"[4.6938, 4.8584000000000005]","[4.7652, 4.9129000000000005]",10,0.5,2.0,0.5,4,1,4,1,1,0,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210923-103344,2021-09-23,10:33:52.924437,11:22:07.980107
259,0,0.0,1,0,0,,1.0,0.0,0.0,0.0,1,2450.550811,2459.314713,8.763902000000144,3.3267,4.3362,1.0094999999999996,4.4862,4.7469,0.26069999999999993,aoo,aoo,-1.0,-1.0,0.0,"[4.7469, 5.0823, 5.2071000000000005, 5.3585, 5.4817, 5.6251000000000015, 5.759600000000002, 6.0512000000000015, 6.1786, 6.3376]","[4.8114, 5.1066, 5.2652, 5.3919000000000015, 5.5202, 5.6498, 5.7956, 6.0714000000000015, 6.2236, 6.3609]",[],[],10,0.5,2.0,0.5,4,1,4,1,1,0,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210923-103344,2021-09-23,10:33:52.924437,11:22:07.980107
260,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,2459.326011,2467.982513,8.656501999999819,3.3337000000000003,4.3432,1.0095,4.4932,4.642,0.1488000000000005,uro,uro,1.0,-1.0,1.0,[],[],"[4.6419999999999995, 4.8095, 4.8989, 5.0306000000000015, 5.1562]","[4.7047, 4.8244, 4.9474, 5.0693, 5.197500000000002]",10,0.5,2.0,0.5,4,1,4,1,1,0,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210923-103344,2021-09-23,10:33:52.924437,11:22:07.980107
261,0,0.0,0,1,0,,0.0,1.0,1.0,1.0,1,2468.004811,2478.712013,10.707202000000052,3.3273,4.7072,1.3799,4.4868000000000015,4.6977,0.21089999999999964,bsl,bsl,-0.9,-0.9,0.04999999999999999,[],[],"[4.6977, 4.8659, 5.0782, 5.239]","[4.7639000000000005, 4.9387, 5.1000000000000005, 5.2826]",10,0.5,2.0,0.5,4,1,4,1,1,0,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210923-103344,2021-09-23,10:33:52.924437,11:22:07.980107
262,1,1.0,1,0,0,,1.0,0.0,1.0,1.0,1,2478.722811,2487.502313,8.779501999999866,3.3346,4.3441,1.0095,4.4941,4.7650000000000015,0.2709000000000001,tsr,tsr,0.9,0.9,0.95,[],[],"[4.7650000000000015, 5.0648, 5.1878, 5.3165, 5.4364, 5.5708]","[4.8378000000000005, 5.098, 5.224, 5.3463, 5.4751, 5.6103000000000005]",10,0.5,2.0,0.5,4,1,4,1,1,0,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210923-103344,2021-09-23,10:33:52.924437,11:22:07.980107
