Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,ILDRep,Port1In,Port1Out,Port2In,Port2Out,ValveLeft,ValveRight,AW,AWTrials,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,RespWin,ITI,WarmUp,RecoveryMode,P,PRight,Blocks,BlockLen,Task,Ephys,StimDur,Delay,VarDelay,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd,Wait,TrialLag,K,RewardSize
617,0,0.0,0,1,0,0,0.0,0.0,1.0,1.0,1,5120.14001,5127.2877130000015,7.1477029999996375,2.8181000000000003,4.1476000000000015,1.3295000000000012,3.8276,4.1475,0.31989999999999963,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.9324, 5.0509, 5.2051, 5.3469000000000015]","[4.9415, 5.0692, 5.2344, 5.3705]","[4.1475, 4.3606, 4.5085000000000015, 4.66, 4.7888, 5.2183]","[4.1836, 4.3814, 4.53, 4.6734, 4.7992, 5.2253]",0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,4,36003,4,1.8.2,004_stage_training_v5_20240514-125008,2024-05-14,12:50:20.453621,14:28:32.326362,25.0,,,
618,0,0.0,0,1,0,0,0.0,0.0,1.0,1.0,1,5127.297610000001,5134.490214,7.192604000000756,2.8181000000000003,4.1925,1.3743999999999996,3.8276,4.1924,0.3647999999999998,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[4.3841],[4.3919999999999995],"[4.1924, 4.5222, 4.6315, 4.8266]","[4.2135, 4.5301, 4.6596, 4.8458000000000006]",0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,4,36003,4,1.8.2,004_stage_training_v5_20240514-125008,2024-05-14,12:50:20.453621,14:28:32.326362,25.0,,,
619,1,1.0,1,0,0,0,1.0,0.0,1.0,1.0,1,5134.49971,5139.619914,5.120203999999832,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1124,0.2822999999999998,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.1124, 4.2289, 4.3322, 4.4459, 4.5587, 4.6797, 4.7995]","[4.1453, 4.2508, 4.3688, 4.4845000000000015, 4.6039, 4.7274, 4.8511000000000015]",0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,4,36003,4,1.8.2,004_stage_training_v5_20240514-125008,2024-05-14,12:50:20.453621,14:28:32.326362,25.0,,,
620,0,0.0,0,1,0,0,0.0,1.0,1.0,1.0,1,5139.62951,5146.805214,7.175704000000224,2.8181000000000003,4.1756,1.3575,3.8276,4.1755,0.3479000000000001,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[],[],"[4.1755, 4.409, 4.5731]","[4.2131, 4.4177, 4.5777]",0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,4,36003,4,1.8.2,004_stage_training_v5_20240514-125008,2024-05-14,12:50:20.453621,14:28:32.326362,25.0,,,
621,0,0.0,0,1,0,0,0.0,0.0,1.0,1.0,1,5146.82151,5153.969613,7.148103000000447,2.8181000000000003,4.1480000000000015,1.3299000000000012,3.8276,4.1479,0.3202999999999996,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[4.4460000000000015],[4.4824],"[4.1479, 4.2605, 4.7258]","[4.1701000000000015, 4.2652, 4.7494000000000005]",0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,4,36003,4,1.8.2,004_stage_training_v5_20240514-125008,2024-05-14,12:50:20.453621,14:28:32.326362,25.0,,,
622,1,1.0,1,0,0,0,1.0,0.0,1.0,1.0,1,5153.98941,5159.185814,5.196404000000257,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1886,0.3584999999999998,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.1886, 4.3022, 4.4159000000000015, 4.5293, 4.6434000000000015, 4.7663]","[4.2318, 4.3449, 4.4605000000000015, 4.5754, 4.6918000000000015, 4.808]",0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,4,36003,4,1.8.2,004_stage_training_v5_20240514-125008,2024-05-14,12:50:20.453621,14:28:32.326362,25.0,,,
623,0,0.0,0,1,0,0,0.0,1.0,1.0,1.0,1,5159.1951100000015,5166.346314,7.151204000000689,2.8181000000000003,4.1511000000000005,1.3330000000000002,3.8276,4.151,0.3233999999999995,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[],[],"[0.07740000000000001, 4.151, 4.9791]","[0.0775, 4.1951, 4.9921000000000015]",0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,4,36003,4,1.8.2,004_stage_training_v5_20240514-125008,2024-05-14,12:50:20.453621,14:28:32.326362,25.0,,,
624,1,1.0,0,1,0,0,0.0,0.0,0.0,0.0,1,5166.35961,5173.651914,7.2923039999996035,2.8206,4.2922,1.4716,3.8301,4.2921000000000005,0.4620000000000002,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[4.2921000000000005, 4.3797000000000015]","[4.2959000000000005, 4.4453000000000005]",[],[],0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,4,36003,4,1.8.2,004_stage_training_v5_20240514-125008,2024-05-14,12:50:20.453621,14:28:32.326362,25.0,,,
625,0,1.0,0,1,0,0,0.0,0.0,1.0,0.0,1,5173.666310000001,5180.791314,7.1250040000004455,2.8181000000000003,4.1249,1.3068,3.8276,4.1248000000000005,0.2972000000000001,aaa,aaa,1,,0,1,0,1,-70.0,70.0,[],[],"[4.1248000000000005, 4.1359, 4.2186]","[4.1304, 4.1381000000000006, 4.2449]",0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,4,36003,4,1.8.2,004_stage_training_v5_20240514-125008,2024-05-14,12:50:20.453621,14:28:32.326362,25.0,,,
626,0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,1,5180.80351,5186.016713,5.213203000000249,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.206,0.3784000000000001,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.206, 4.2219, 4.2326000000000015, 4.3687000000000005, 4.4687, 4.5961, 4.7385]","[4.2107, 4.2229, 4.2611, 4.3834, 4.5205, 4.6552, 4.7973]","[4.8907, 5.0067]","[4.9021, 5.0174]",0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,4,36003,4,1.8.2,004_stage_training_v5_20240514-125008,2024-05-14,12:50:20.453621,14:28:32.326362,25.0,,,
627,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,5186.03211,5191.451413000002,5.4193029999996725,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.4121000000000015,0.5845000000000002,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.4121000000000015, 4.6018, 4.7405, 4.8530000000000015, 4.9859]","[4.4356, 4.6259000000000015, 4.7718, 4.9079000000000015, 5.045]",[],[],0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,4,36003,4,1.8.2,004_stage_training_v5_20240514-125008,2024-05-14,12:50:20.453621,14:28:32.326362,25.0,,,
628,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,5191.46681,5198.774314,7.307504000000335,2.8206,4.3074,1.4868,3.8301,4.3073000000000015,0.4772000000000003,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[4.3073000000000015, 4.3953000000000015, 4.678999999999999, 4.8450000000000015]","[4.3109, 4.4604, 4.7534, 4.9113000000000016]",[],[],0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,4,36003,4,1.8.2,004_stage_training_v5_20240514-125008,2024-05-14,12:50:20.453621,14:28:32.326362,25.0,,,
629,0,1.0,0,1,0,0,0.0,0.0,1.0,0.0,1,5198.78481,5205.970914,7.186104000000341,2.8181000000000003,4.186,1.3678999999999997,3.8276,4.1859,0.35829999999999984,aaa,aaa,1,,0,1,0,1,-70.0,70.0,[],[],"[4.1859, 4.4104, 4.7196, 4.8448, 5.2767, 5.4937000000000005]","[4.2252, 4.4354000000000005, 4.7291, 4.8619, 5.2998, 5.527]",0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,4,36003,4,1.8.2,004_stage_training_v5_20240514-125008,2024-05-14,12:50:20.453621,14:28:32.326362,25.0,,,
630,0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,1,5205.98321,5211.216613000001,5.233402999999272,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.2262,0.3986000000000001,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.2262, 4.2391000000000005, 4.2559000000000005, 4.4079000000000015, 4.5018, 4.6274000000000015, 4.7567, 4.8947]","[4.2361, 4.2471000000000005, 4.2903, 4.4203, 4.5532, 4.6800000000000015, 4.8151, 4.9565]",[5.0520000000000005],[5.0637],0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,4,36003,4,1.8.2,004_stage_training_v5_20240514-125008,2024-05-14,12:50:20.453621,14:28:32.326362,25.0,,,
631,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,5211.23031,5218.509614000001,7.2793039999996845,2.8206,4.2792,1.4586,3.8301,4.2791000000000015,0.4490000000000003,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[4.2791000000000015, 4.4263]","[4.3434, 4.5003]",[],[],0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,4,36003,4,1.8.2,004_stage_training_v5_20240514-125008,2024-05-14,12:50:20.453621,14:28:32.326362,25.0,,,
632,1,0.0,1,0,0,0,1.0,0.0,1.0,0.0,1,5218.518810000001,5223.697314,5.17850400000043,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1707,0.3405999999999998,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.1707, 4.2774, 4.3929, 4.5087, 4.6348]","[4.2078, 4.3179, 4.4421, 4.5595, 4.6862]",0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,4,36003,4,1.8.2,004_stage_training_v5_20240514-125008,2024-05-14,12:50:20.453621,14:28:32.326362,25.0,,,
633,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,5223.70781,5228.914313,5.206503000000339,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1987000000000005,0.36860000000000026,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.1987000000000005, 4.3126, 4.428, 4.5644]","[4.2410000000000005, 4.3612, 4.4821, 4.6151]",0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,4,36003,4,1.8.2,004_stage_training_v5_20240514-125008,2024-05-14,12:50:20.453621,14:28:32.326362,25.0,,,
634,0,0.0,0,1,0,0,0.0,1.0,1.0,1.0,1,5228.92471,5236.062913000002,7.138202999999522,2.8181000000000003,4.1381000000000006,1.3200000000000005,3.8276,4.138,0.3103999999999996,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[],[],"[4.138, 4.3605, 4.5225, 4.6685, 4.9822000000000015]","[4.1777000000000015, 4.3832, 4.5251, 4.684, 4.9889]",0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,4,36003,4,1.8.2,004_stage_training_v5_20240514-125008,2024-05-14,12:50:20.453621,14:28:32.326362,25.0,,,
635,1,1.0,0,1,0,0,0.0,0.0,0.0,0.0,1,5236.0809100000015,5243.360213,7.2793030000002545,2.8206,4.2792,1.4586,3.8301,4.2791000000000015,0.4490000000000003,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[4.2791000000000015, 4.3731]","[4.2823, 4.4318]",[],[],0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,4,36003,4,1.8.2,004_stage_training_v5_20240514-125008,2024-05-14,12:50:20.453621,14:28:32.326362,25.0,,,
636,0,1.0,0,1,0,0,0.0,0.0,1.0,0.0,1,5243.39891,5250.562514,7.163604000000305,2.8181000000000003,4.1635,1.3453999999999997,3.8276,4.1634,0.3357999999999999,aaa,aaa,1,,0,1,0,1,-70.0,70.0,[],[],[4.1634],[4.2019],0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,4,36003,4,1.8.2,004_stage_training_v5_20240514-125008,2024-05-14,12:50:20.453621,14:28:32.326362,25.0,,,
637,1,1.0,1,0,0,0,1.0,0.0,1.0,1.0,1,5250.57711,5255.775314,5.19820400000026,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1904,0.3603000000000001,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.1904, 4.3026, 4.4139, 4.5313, 5.1335000000000015]","[4.2327, 4.3461, 4.4639000000000015, 4.5836000000000015, 5.1478]",0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,4,36003,4,1.8.2,004_stage_training_v5_20240514-125008,2024-05-14,12:50:20.453621,14:28:32.326362,25.0,,,
638,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,5255.78541,5260.957214,5.1718039999996135,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1640000000000015,0.3339000000000003,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.1640000000000015, 4.2689, 4.3815, 4.4878, 4.6014, 4.7200000000000015, 4.8566, 4.9692]","[4.1994, 4.3105, 4.4239000000000015, 4.5345, 4.6482, 4.7663, 4.8714, 4.9927]",0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,4,36003,4,1.8.2,004_stage_training_v5_20240514-125008,2024-05-14,12:50:20.453621,14:28:32.326362,25.0,,,
639,0,0.0,0,1,0,0,0.0,1.0,1.0,1.0,1,5260.96861,5268.130814,7.1622040000002025,2.8181000000000003,4.1621000000000015,1.3440000000000012,3.8276,4.162,0.3343999999999996,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[],[],[4.162],[4.1986],0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,4,36003,4,1.8.2,004_stage_training_v5_20240514-125008,2024-05-14,12:50:20.453621,14:28:32.326362,25.0,,,
640,0,0.0,0,1,0,0,0.0,0.0,1.0,1.0,1,5268.14301,5275.312814,7.169804000000112,2.8181000000000003,4.1697000000000015,1.3516000000000012,3.8276,4.1696,0.34199999999999964,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[],[],[4.1696],[4.206],0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,4,36003,4,1.8.2,004_stage_training_v5_20240514-125008,2024-05-14,12:50:20.453621,14:28:32.326362,25.0,,,
641,0,0.0,0,1,0,0,0.0,0.0,1.0,1.0,1,5275.322310000001,5282.519114,7.1968040000001565,2.8181000000000003,4.1967,1.3785999999999996,3.8276,4.1966,0.3689999999999998,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[],[],"[4.1966, 4.7620000000000005, 4.9134]","[4.2349000000000006, 4.7819, 4.9331000000000005]",0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,4,36003,4,1.8.2,004_stage_training_v5_20240514-125008,2024-05-14,12:50:20.453621,14:28:32.326362,25.0,,,
642,0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,1,5282.52911,5287.763713,5.234602999999879,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.2274,0.3997999999999999,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.2274, 4.4038, 4.5339, 4.6409, 4.7643, 4.8932, 5.0303, 5.1717]","[4.2341000000000015, 4.4299, 4.5562000000000005, 4.6859, 4.8168000000000015, 4.9474, 5.0852, 5.2250000000000005]","[4.4041000000000015, 4.4044, 4.4148000000000005, 4.4153, 4.4156]","[4.4042, 4.4046, 4.4149, 4.4155000000000015, 4.4337]",0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,4,36003,4,1.8.2,004_stage_training_v5_20240514-125008,2024-05-14,12:50:20.453621,14:28:32.326362,25.0,,,
643,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,5287.7747100000015,5295.042314,7.267604000000574,2.8206,4.2675,1.4469,3.8301,4.2674,0.4373,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[4.2674, 4.3263, 4.4474]","[4.2732, 4.3297, 4.5161]",[],[],0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,4,36003,4,1.8.2,004_stage_training_v5_20240514-125008,2024-05-14,12:50:20.453621,14:28:32.326362,25.0,,,
644,1,0.0,1,0,0,0,1.0,0.0,1.0,0.0,1,5295.053910000001,5300.186214,5.1323040000006594,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1245,0.2944,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.1245, 4.2217, 4.3302000000000005, 4.4344, 4.5506, 4.6672, 4.7919]","[4.1455, 4.2552, 4.3653, 4.4772, 4.5968, 4.7157, 4.841]",0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,4,36003,4,1.8.2,004_stage_training_v5_20240514-125008,2024-05-14,12:50:20.453621,14:28:32.326362,25.0,,,
645,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,5300.19541,5305.361914,5.1665039999998035,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1587000000000005,0.3286000000000002,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.1587000000000005, 4.2619, 4.3689, 4.4823, 4.6067]","[4.1982, 4.3046000000000015, 4.4134, 4.5335, 4.6554]",0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,4,36003,4,1.8.2,004_stage_training_v5_20240514-125008,2024-05-14,12:50:20.453621,14:28:32.326362,25.0,,,
646,0,0.0,0,1,0,0,0.0,1.0,1.0,1.0,1,5305.37331,5312.551213000002,7.1779029999997865,2.8181000000000003,4.1778,1.3597,3.8276,4.1777000000000015,0.3501000000000003,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[],[],"[4.1777000000000015, 4.8105, 4.9460000000000015, 5.1229000000000005]","[4.2177, 4.8135, 4.9621, 5.1477]",0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,4,36003,4,1.8.2,004_stage_training_v5_20240514-125008,2024-05-14,12:50:20.453621,14:28:32.326362,25.0,,,
647,1,1.0,1,0,0,0,1.0,0.0,1.0,1.0,1,5312.56681,5317.757013,5.190203000000111,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1824,0.3523000000000001,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.1824, 4.3204, 4.4102000000000015, 4.4303, 4.5273, 4.6506, 4.7844000000000015]","[4.1934000000000005, 4.3394, 4.4261, 4.4584, 4.578, 4.7002000000000015, 4.8295]",0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,4,36003,4,1.8.2,004_stage_training_v5_20240514-125008,2024-05-14,12:50:20.453621,14:28:32.326362,25.0,,,
648,0,0.0,0,1,0,0,0.0,1.0,1.0,1.0,1,5317.76691,5324.911214,7.144303999999464,2.8181000000000003,4.1442000000000005,1.3261000000000005,3.8276,4.1441,0.3164999999999996,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[],[],[4.1441],[4.1819999999999995],0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,4,36003,4,1.8.2,004_stage_training_v5_20240514-125008,2024-05-14,12:50:20.453621,14:28:32.326362,25.0,,,
649,0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,1,5324.92291,5330.252014,5.329103999999461,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.3219,0.4943,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.3219, 4.4892, 4.5966000000000005, 4.7228, 4.8534000000000015, 5.1231, 5.2698]","[4.3862000000000005, 4.5172, 4.6471, 4.7777, 4.908, 5.1816, 5.3222000000000005]",[],[],0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,4,36003,4,1.8.2,004_stage_training_v5_20240514-125008,2024-05-14,12:50:20.453621,14:28:32.326362,25.0,,,
650,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,5330.26471,5335.453614,5.188903999999639,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.1817,0.35409999999999986,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.1817, 4.1944, 4.2318, 4.3149000000000015, 4.4459, 4.5916000000000015, 4.734]","[4.1869000000000005, 4.2014000000000005, 4.2399, 4.372, 4.5108000000000015, 4.6501, 4.7903]",[],[],0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,4,36003,4,1.8.2,004_stage_training_v5_20240514-125008,2024-05-14,12:50:20.453621,14:28:32.326362,25.0,,,
